method,source,source_label,source_role,target,target_label,target_role,rank,score,source_context,target_context
vector,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P1583:b,Substantial temperature gradients,state_structure,9,0.8626499772071838,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.","It is shown experimentally, e.g. by thermovoltage measurements, impedance spectroscopy and infrared camera pictures, as well as by finite element modeling that substantial temperature gradients may arise in these experiments."
vector,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P0708:gradient,Temperature gradient,condition,10,0.861948549747467,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.",The MTECs can convert heat into electricity from both the temperature fluctuation causing the ion accumulation variation of the ionic liquids and the temperature gradient inducing the Seebeck effect of SWNTs.
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P1248:adapt,Four-dimensional dynamic adaptation to complex-geometry heat sources,performance_function,1,0.9646157622337341,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source."
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P0494:recognition,Temperature-triggered material recognition,application,2,0.8572078347206116,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","Herein, we developed an i-TE paster for thermal chargeable energy storage, temperature-triggered material recognition, contact/non-contact temperature detection, and photo thermoelectric conversion applications."
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P0374:f,High-sensitivity perception of spatial thermal signals,performance_function,3,0.8510123491287231,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","Flexible thermal sensor arrays are developed through patterning the PQ-10/NaOH iTE hydrogel on flexible printed circuit boards, which can perceive spatial thermal signals with high sensitivity."
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P0494:temp,Contact/non-contact temperature detection,application,4,0.8481957912445068,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","Herein, we developed an i-TE paster for thermal chargeable energy storage, temperature-triggered material recognition, contact/non-contact temperature detection, and photo thermoelectric conversion applications."
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P0420:n14,Spatial temperature sensing,application,5,0.847506046295166,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.",Demonstrated applications include flexible thermoelectric devices generating nearly 100 mV from body heat and sensor arrays capable of motion and spatial temperature sensing.
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P0374:a,Flexible thermal sensor arrays,material_entity,6,0.842511773109436,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","Flexible thermal sensor arrays are developed through patterning the PQ-10/NaOH iTE hydrogel on flexible printed circuit boards, which can perceive spatial thermal signals with high sensitivity."
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P0837:pile,Thermopiles with highly sensitive heat-flux detection,material_entity,7,0.840819776058197,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","Moreover, thermopiles with high-sensitive heat flux detection are prepared by integrating p-n pairs in series."
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P1583:c,Symmetrically heated micro-contact setup,design_strategy,8,0.8400411009788513,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","For a complete avoidance of the temperature inhomogeneity problem, a novel symmetrically heated micro-contact set-up was built."
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P0525:oned,One-dimensional structure,state_structure,9,0.8378499150276184,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","Additionally, based on the one-dimensional structure and weavability, an i-TE textile is constructed to harvest body heat for self-powered motion sensing, successfully."
vector,iTE:P1248:sense,Decoupled recognition of heat-source size/shapes and temperatures,application,iTE:P1372:signal,Complex signal processing,mechanism_process,10,0.8351800441741943,"Furthermore, an actuatable gripper-structured TE device can be successfully integrated, which could four-dimensional dynamically adapt to complex-geometry heat source and enable decoupled recognition of size/shapes and temperatures of the heat source.","When encapsulated in recyclable polyurethane, the resulting devices enable stable dual-mode sensing through both TE and triboelectric mechanisms, allowing simultaneous temperature and pressure detection without complex signal processing."
vector,iTE:P1414:dist,Enhanced CoO6 octahedral distortion,state_structure,iTE:P1731:n14,Decreased tolerance factor and enhanced CoO6 distortion,state_structure,1,0.9722307920455933,"With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons.","With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of the CoO6 octahedron enhances, which results in the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons caused by the substitution of smaller Ln(3+) ions for a larger Sr2+ ion."
vector,iTE:P1414:dist,Enhanced CoO6 octahedral distortion,state_structure,iTE:P1414:bend,Increased Co–O–Co bond bending,state_structure,2,0.970771849155426,"With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons.","With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons."
vector,iTE:P1414:dist,Enhanced CoO6 octahedral distortion,state_structure,iTE:P1731:n10,Increased Co–O–Co bond bending,state_structure,3,0.9672290682792664,"With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons.","With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of the CoO6 octahedron enhances, which results in the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons caused by the substitution of smaller Ln(3+) ions for a larger Sr2+ ion."
vector,iTE:P1414:dist,Enhanced CoO6 octahedral distortion,state_structure,iTE:P1414:mob,Decreased eg electron mobility,quantity,4,0.9512298703193665,"With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons.","With decreasing A-site rare earth ionic radius r(Ln)(3+), the tolerance factor t decreases and the distortion of CoO(6) octahedron enhances, which leads to the increased bending of the Co-O-Co bond, the narrowing of the bandwidth and the decrease in the mobility of e(g) electrons."
