article_role,assertion,claim_id,claim_scope,conditions,context_quotes,decision_source,doi,domain,evidence_spans,id,joint_factor_local_resolution,joint_factor_raw_values,joint_factors,modality,modality_evidence,modality_spans,note,object,object_id,object_role,paper_id,paper_input_hash,paper_title,predicate,quote,relation_id,review_reason,review_status,scope,source,status,subject,subject_id,subject_role,target,year
research,association,iTE:P1480:r016,own_work,Quasi-harmonic Debye model; trend direction unspecified.,"[""Thermodynamic properties evaluated using the quasi-harmonic Debye model exhibit physically consistent temperature and pressure dependent trends for Gibbs free energy, entropy, thermal expansion, volume, and Debye temperature. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":0,""end"":227},{""start"":825,""end"":1051}]",r016,,,[],computational,"[""In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ""]","[{""start"":0,""end"":227}]",,Pressure,P1480:p,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_on,"In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ",P1480:r016,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C2415c40256615e,accepted,Entropy,P1480:s,quantity,iTE:C5ca2f946642bf4,2026
research,association,iTE:P1480:r017,own_work,Quasi-harmonic Debye model; trend direction unspecified.,"[""Thermodynamic properties evaluated using the quasi-harmonic Debye model exhibit physically consistent temperature and pressure dependent trends for Gibbs free energy, entropy, thermal expansion, volume, and Debye temperature. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":0,""end"":227},{""start"":825,""end"":1051}]",r017,,,[],computational,"[""In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ""]","[{""start"":0,""end"":227}]",,Temperature,P1480:t,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_on,"In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ",P1480:r017,,not_targeted_by_full_audit_v1,thermodynamics,iTE:Ccf83437660fc98,accepted,Thermal expansion,P1480:exp,quantity,iTE:C75bc7dc50e07a8,2026
research,association,iTE:P1480:r018,own_work,Quasi-harmonic Debye model; trend direction unspecified.,"[""Thermodynamic properties evaluated using the quasi-harmonic Debye model exhibit physically consistent temperature and pressure dependent trends for Gibbs free energy, entropy, thermal expansion, volume, and Debye temperature. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":0,""end"":227},{""start"":825,""end"":1051}]",r018,,,[],computational,"[""In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ""]","[{""start"":0,""end"":227}]",,Pressure,P1480:p,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_on,"In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ",P1480:r018,,not_targeted_by_full_audit_v1,thermodynamics,iTE:Ccf83437660fc98,accepted,Thermal expansion,P1480:exp,quantity,iTE:C5ca2f946642bf4,2026
research,association,iTE:P1480:r019,own_work,Quasi-harmonic Debye model; trend direction unspecified.,"[""Thermodynamic properties evaluated using the quasi-harmonic Debye model exhibit physically consistent temperature and pressure dependent trends for Gibbs free energy, entropy, thermal expansion, volume, and Debye temperature. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":0,""end"":227},{""start"":825,""end"":1051}]",r019,,,[],computational,"[""In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ""]","[{""start"":0,""end"":227}]",,Temperature,P1480:t,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_on,"In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ",P1480:r019,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C5b7c585f84acdc,accepted,Volume in quasi-harmonic Debye model,P1480:v,quantity,iTE:C75bc7dc50e07a8,2026
research,association,iTE:P1480:r020,own_work,Quasi-harmonic Debye model; trend direction unspecified.,"[""Thermodynamic properties evaluated using the quasi-harmonic Debye model exhibit physically consistent temperature and pressure dependent trends for Gibbs free energy, entropy, thermal expansion, volume, and Debye temperature. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":0,""end"":227},{""start"":825,""end"":1051}]",r020,,,[],computational,"[""In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ""]","[{""start"":0,""end"":227}]",,Pressure,P1480:p,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_on,"In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ",P1480:r020,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C5b7c585f84acdc,accepted,Volume in quasi-harmonic Debye model,P1480:v,quantity,iTE:C5ca2f946642bf4,2026
research,association,iTE:P1480:r021,own_work,Quasi-harmonic Debye model; trend direction unspecified.,"[""Thermodynamic properties evaluated using the quasi-harmonic Debye model exhibit physically consistent temperature and pressure dependent trends for Gibbs free energy, entropy, thermal expansion, volume, and Debye temperature. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":0,""end"":227},{""start"":825,""end"":1051}]",r021,,,[],computational,"[""In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ""]","[{""start"":0,""end"":227}]",,Temperature,P1480:t,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_on,"In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ",P1480:r021,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C9291e110a6f9b6,accepted,Debye temperature,P1480:debye,quantity,iTE:C75bc7dc50e07a8,2026
research,association,iTE:P1480:r022,own_work,Quasi-harmonic Debye model; trend direction unspecified.,"[""Thermodynamic properties evaluated using the quasi-harmonic Debye model exhibit physically consistent temperature and pressure dependent trends for Gibbs free energy, entropy, thermal expansion, volume, and Debye temperature. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":0,""end"":227},{""start"":825,""end"":1051}]",r022,,,[],computational,"[""In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ""]","[{""start"":0,""end"":227}]",,Pressure,P1480:p,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_on,"In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ",P1480:r022,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C9291e110a6f9b6,accepted,Debye temperature,P1480:debye,quantity,iTE:C5ca2f946642bf4,2026
research,association,iTE:P1480:r023,own_work,Boltzmann transport calculations; sign of dependence unspecified.,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":1051,""end"":1393}]",r023,,,[],computational,"[""Boltzmann transport calculations predict pronounced temperature dependence of the Seebeck coefficient and electrical conductivity, and the resulting thermoelectric figure of merit increases across the series, reaching its highest value for K2IrI6 due to the combined balance between the power factor and reduced lattice thermal conductivity. ""]","[{""start"":1051,""end"":1393}]",,Temperature,P1480:t,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_strongly_on,"Boltzmann transport calculations predict pronounced temperature dependence of the Seebeck coefficient and electrical conductivity, and the resulting thermoelectric figure of merit increases across the series, reaching its highest value for K2IrI6 due to the combined balance between the power factor and reduced lattice thermal conductivity. ",P1480:r023,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C8a3529b008783f,accepted,Seebeck coefficient,P1480:se,quantity,iTE:C75bc7dc50e07a8,2026
research,association,iTE:P1480:r024,own_work,Boltzmann transport calculations; sign of dependence unspecified.,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":1051,""end"":1393}]",r024,,,[],computational,"[""Boltzmann transport calculations predict pronounced temperature dependence of the Seebeck coefficient and electrical conductivity, and the resulting thermoelectric figure of merit increases across the series, reaching its highest value for K2IrI6 due to the combined balance between the power factor and reduced lattice thermal conductivity. ""]","[{""start"":1051,""end"":1393}]",,Temperature,P1480:t,condition,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",depends_strongly_on,"Boltzmann transport calculations predict pronounced temperature dependence of the Seebeck coefficient and electrical conductivity, and the resulting thermoelectric figure of merit increases across the series, reaching its highest value for K2IrI6 due to the combined balance between the power factor and reduced lattice thermal conductivity. ",P1480:r024,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C40e4f8edb0bfbe,accepted,Electrical conductivity,P1480:sigma,quantity,iTE:C75bc7dc50e07a8,2026
research,author_claim,iTE:P1480:r025,own_work,Boltzmann transport calculations.,"[""Boltzmann transport calculations predict pronounced temperature dependence of the Seebeck coefficient and electrical conductivity, and the resulting thermoelectric figure of merit increases across the series, reaching its highest value for K2IrI6 due to the combined balance between the power factor and reduced lattice thermal conductivity. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":0,""end"":227},{""start"":1051,""end"":1393}]",r025,,,[],computational,"[""Boltzmann transport calculations predict pronounced temperature dependence of the Seebeck coefficient and electrical conductivity, and the resulting thermoelectric figure of merit increases across the series, reaching its highest value for K2IrI6 due to the combined balance between the power factor and reduced lattice thermal conductivity. ""]","[{""start"":1051,""end"":1393}]",,Thermoelectric figure of merit,P1480:zt,performance_function,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",increases,"In this work, we present a comparative first principles study of the cubic K2IrX6 (X = Cl, Br, I) halides, focusing on their structural, mechanical, electronic, magnetic, thermodynamic, and thermoelectric transport properties. ",P1480:r025,,not_targeted_by_full_audit_v1,thermodynamics,iTE:Cd6f306aeb18880,accepted,Halogen substitution from Cl to I,P1480:series,design_strategy,iTE:Ca3f64c80adadfb,2026
research,author_claim,iTE:P1480:r026,own_work,Compared with K2IrCl6 and K2IrBr6; Boltzmann transport calculations.,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.physb.2026.418549,iTE,"[{""start"":1051,""end"":1393}]",r026,,,[],computational,"[""Boltzmann transport calculations predict pronounced temperature dependence of the Seebeck coefficient and electrical conductivity, and the resulting thermoelectric figure of merit increases across the series, reaching its highest value for K2IrI6 due to the combined balance between the power factor and reduced lattice thermal conductivity. ""]","[{""start"":1051,""end"":1393}]",,Highest thermoelectric figure of merit in series,P1480:highest,performance_function,P1480,04dbd4795b3e2a3fe7babfe013523cb9147350b969ae8bb5c89d49e46fd7cd14,"Tunable half-metallic and thermoelectric behavior in antifluorite-type K2IrX6 (X = Cl, Br, and I) hexahalides from first-principles calculations",achieves,"Boltzmann transport calculations predict pronounced temperature dependence of the Seebeck coefficient and electrical conductivity, and the resulting thermoelectric figure of merit increases across the series, reaching its highest value for K2IrI6 due to the combined balance between the power factor and reduced lattice thermal conductivity. ",P1480:r026,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C4f2930f7a3852a,accepted,K2IrI6,P1480:i,material_entity,iTE:C598e3d21809ea9,2026
