entry_id,paper_id,year,title,doi,role,text,x,y
TG_0218_material,TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,material,[Fe(CN)6]3-/4- polyacrylate hydrogel with CNT and liquid-crystalline graphene oxide modified carbon cloth electrodes,15.237921,6.6845074
TG_0218_mechanism,TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,mechanism,nanostructured electrodes increase electroactive area/rates while hydrogel neutralization controls redox mobility and thermocapacitance,15.166881,0.9170694
TG_0219_material,TG_0219,2022,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes,10.1016/j.electacta.2021.139640,material,activated-carbon supercapacitors with EMIm TFSI or EMIm OAc ionic-liquid electrolytes,12.483385,5.4286084
TG_0219_mechanism,TG_0219,2022,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes,10.1016/j.electacta.2021.139640,mechanism,homogeneous temperature changes create thermocapacitive voltage from asymmetric electrical-double-layer ion diffusivity without fixed gradient,12.712091,1.6335508
TG_0220_material,TG_0220,2016,Self-Powered Multimodal Temperature and Force Sensor Based-On a Liquid Droplet,10.1002/anie.201609088,material,liquid droplet self-powered sensor using reverse electrowetting and thermogalvanic effects,11.174727,1.6214956
TG_0220_mechanism,TG_0220,2016,Self-Powered Multimodal Temperature and Force Sensor Based-On a Liquid Droplet,10.1002/anie.201609088,mechanism,droplet deformation generates AC pulse voltage and temperature gradient generates DC thermogalvanic voltage for separated force/temperature sensing,12.435227,1.5690346
TG_0221_material,TG_0221,2020,The Soret effect in dry polymer electrolyte,10.1039/c9me00145j,material,dry PEO/LiTFSI polymer electrolyte with lithium metal electrodes,13.384195,4.407778
TG_0221_mechanism,TG_0221,2020,The Soret effect in dry polymer electrolyte,10.1039/c9me00145j,mechanism,thermogalvanic cell voltage measures Soret-induced Li salt concentration gradients and can also generate power,13.189286,1.658091
TG_0222_material,TG_0222,2021,Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,10.1039/d1cp01153g,material,Fe(CN)6 4-/3- electrolyte with guanidinium or urea additives and membrane isolation,14.673989,6.0160427
TG_0222_mechanism,TG_0222,2021,Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,10.1039/d1cp01153g,mechanism,additive coordination configuration entropy changes redox-pair entropy difference and Seebeck coefficient,15.520364,1.8204708
TG_0223_material,TG_0223,2018,Thermoelectricity and Thermodiffusion in Magnetic Nanofluids: Entropic Analysis,10.3390/e20060405,material,magnetic nanofluids with charged colloidal particles in liquid media,12.237094,4.9066577
TG_0223_mechanism,TG_0223,2018,Thermoelectricity and Thermodiffusion in Magnetic Nanofluids: Entropic Analysis,10.3390/e20060405,mechanism,thermogalvanic redox entropy and colloidal thermodiffusion entropy jointly determine thermoelectric potential under magnetic-field-dependent transport,13.609166,0.8029064
TG_0224_material,TG_0224,2021,Efficient Photo-Thermo-Electric Conversion Using Polyoxovanadate in Ionic Liquid for Low-Grade Heat Utilization,10.1002/cssc.202101532,material,polyoxovanadate NiV14 in ionic liquid,12.151714,5.462123
TG_0224_mechanism,TG_0224,2021,Efficient Photo-Thermo-Electric Conversion Using Polyoxovanadate in Ionic Liquid for Low-Grade Heat Utilization,10.1002/cssc.202101532,mechanism,NiV14 NIR photothermal conversion creates temperature gradients while multiple ions provide synergistic thermodiffusive and thermogalvanic voltage,12.376036,1.9042487
TG_0225_material,TG_0225,2018,Temperature effect upon the thermoelectrochemical potential generated between lithium metal and lithium ion intercalation electrodes in symmetric and asymmetric battery arrangements,10.1016/j.elecom.2017.12.005,material,lithium metal and solid lithium ferri/ferrocyanide intercalation electrodes in symmetric/asymmetric cells,13.371515,4.374738
TG_0225_mechanism,TG_0225,2018,Temperature effect upon the thermoelectrochemical potential generated between lithium metal and lithium ion intercalation electrodes in symmetric and asymmetric battery arrangements,10.1016/j.elecom.2017.12.005,mechanism,individual electrode thermogalvanic Seebeck coefficients combine nonlinearly in asymmetric battery assemblies under thermal gradients,14.100948,0.18499863
TG_0226_material,TG_0226,2014,Enhanced Thermoelectric Power in Ionic Liquids,10.1002/celc.201300074,material,McMT-/BMT thiolate/disulfide organic redox couple in EMIMBF4/acetonitrile ionic-liquid mixture,12.151271,5.3606434
TG_0226_mechanism,TG_0226,2014,Enhanced Thermoelectric Power in Ionic Liquids,10.1002/celc.201300074,mechanism,"ionic-liquid and redox-couple concentrations tune thermogalvanic reversibility, stability, and enhanced thermopower",12.22065,5.200405
TG_0227_material,TG_0227,2006,Thermodynamic description of heat and spin transport in magnetic nanostructures - art. no. 024419,10.1103/PhysRevB.73.024419,material,Co/Cu magnetic multilayers and related spin-dependent nanostructures,13.6221895,0.73125434
TG_0227_mechanism,TG_0227,2006,Thermodynamic description of heat and spin transport in magnetic nanostructures - art. no. 024419,10.1103/PhysRevB.73.024419,mechanism,temperature oscillation under dc current creates thermogalvanic voltage sensitive to spin-dependent Peltier coefficients and spin mixing,13.464947,0.85104924
TG_0228_material,TG_0228,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,material,reduced graphene oxide electrodes with K3/K4[Fe(CN)6] thermogalvanic electrolyte,15.264097,7.2144294
TG_0228_mechanism,TG_0228,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,mechanism,"higher ferri/ferrocyanide concentration lowers thermal conductivity and ohmic overpotential, while R-GO provides high mass-specific power",12.133522,2.78219
TG_0229_material,TG_0229,2013,Contribution of the flowing conditions to the galvanic corrosion of the copper/AISI 316L coupling in highly concentrated LiBr solutions,10.1016/j.corsci.2012.10.039,material,copper/AISI 316L stainless steel couples in concentrated LiBr brines,11.50702,5.851874
TG_0229_mechanism,TG_0229,2013,Contribution of the flowing conditions to the galvanic corrosion of the copper/AISI 316L coupling in highly concentrated LiBr solutions,10.1016/j.corsci.2012.10.039,mechanism,"temperature and flow rate increase galvanic and possible thermogalvanic corrosion currents, especially with cold copper anode",12.308199,0.57993394
TG_0230_material,TG_0230,2015,Thermobattery based on CNT Coated Carbon Textile and Thermoelectric Electrolyte,10.1007/s12541-015-0162-6,material,SWNT-coated carbon textile electrodes with Fe(CN)6 3-/4- thermoelectric electrolyte,15.0627,6.3168683
TG_0230_mechanism,TG_0230,2015,Thermobattery based on CNT Coated Carbon Textile and Thermoelectric Electrolyte,10.1007/s12541-015-0162-6,mechanism,SWNT coating lowers textile sheet resistance and increases redox reaction sites for thermogalvanic conversion,14.686738,0.7968234
TG_0231_material,TG_0231,1995,THERMOELECTRIC EFFECTS IN ELECTROCHEMICAL SYSTEMS,10.1021/ie00037a005,material,electrolytic solutions and electrode interfaces described by multicomponent transport equations,14.355116,2.5318956
TG_0231_mechanism,TG_0231,1995,THERMOELECTRIC EFFECTS IN ELECTROCHEMICAL SYSTEMS,10.1021/ie00037a005,mechanism,thermal diffusion and Dufour energy flux explain interfacial heat generation and temperature-dependent open-circuit potentials,12.999478,0.73436034
TG_0232_material,TG_0232,2004,The role of temperature gradients in residential copper pipe corrosion,10.1016/j.corsci.2003.11.001,material,residential copper pipes in simulated potable water under sustained temperature gradients,12.219324,0.7512551
TG_0232_mechanism,TG_0232,2004,The role of temperature gradients in residential copper pipe corrosion,10.1016/j.corsci.2003.11.001,mechanism,temperature gradients and convection generate sustained thermogalvanic currents affecting copper leaching and scale buildup,12.219581,0.89948374
TG_0233_material,TG_0233,2000,Some approaches to novel molten salt electrochemical processes,10.5796/electrochemistry.68.88,material,"molten-salt electrochemical systems including NaCl-ZnCl2, NaOH, LiCl-KCl-HCl, LiCl-KCl-LiH, LiCl-KCl-Li3N",13.139562,4.880005
TG_0233_mechanism,TG_0233,2000,Some approaches to novel molten salt electrochemical processes,10.5796/electrochemistry.68.88,mechanism,reviewed molten-salt processes include thermally regenerative fuel/thermogalvanic cells based on N2/N3- and other high-temperature electrochemical reactions,13.020437,4.8564277
TG_0234_material,TG_0234,2000,Thermoelectrochemical determination of standard entropy parameters for hydrogen ion in water-methanol solutions,10.1007/BF02757505,material,silver chloride thermogalvanic electrodes in HCl water-methanol solutions,10.681757,7.2894154
TG_0234_mechanism,TG_0234,2000,Thermoelectrochemical determination of standard entropy parameters for hydrogen ion in water-methanol solutions,10.1007/BF02757505,mechanism,temperature coefficients determine hydrogen-ion solvation/transfer entropies and entropy carried by H+/Cl- in mixed solvents,14.161531,0.08043329
TG_0235_material,TG_0235,2009,"Thermal diffusion of hydrogen chloride in aqueous solutions of N,N-dimethylformamide and acetone",10.1134/S0036024409070127,material,AgCl and quinhydrone thermogalvanic cells in HCl-water-DMF or HCl-water-acetone,10.6346655,7.3412247
TG_0235_mechanism,TG_0235,2009,"Thermal diffusion of hydrogen chloride in aqueous solutions of N,N-dimethylformamide and acetone",10.1134/S0036024409070127,mechanism,initial/stationary voltage temperature coefficients yield Soret coefficients and ion thermal-diffusion entropies,14.128559,0.08902346
TG_0236_material,TG_0236,2007,Spin mixing processes in magnetic nanostructures detected by thermoelectric measurements,10.1209/0295-5075/77/17002,material,"Co/Cu multilayered nanowires, Ni nanowires, and cobalt clusters in copper films",12.386947,5.805897
TG_0236_mechanism,TG_0236,2007,Spin mixing processes in magnetic nanostructures detected by thermoelectric measurements,10.1209/0295-5075/77/17002,mechanism,magneto-thermogalvanic voltage detects spin mixing and spin-channel-dependent heat/charge transport beyond magnetoresistance,13.587163,0.7350682
TG_0237_material,TG_0237,2005,The entropies of solvation and transfer of ions in the water-ethanol binary system at 298.15 K,,material,AgCl/quinhydrone thermogalvanic circuits in HCl-water-ethanol,10.637014,7.3384905
TG_0237_mechanism,TG_0237,2005,The entropies of solvation and transfer of ions in the water-ethanol binary system at 298.15 K,,mechanism,temperature-voltage coefficients determine ion solvation and transfer entropies in aqueous ethanol,14.132771,0.069431484
TG_0238_material,TG_0238,2006,Entropy characteristic of solvation and thermal diffusion of hydrogen chloride in water-1-propanol solutions: A thermoelectrochemical determination,10.1134/S1023193506090102,material,AgCl and quinhydrone electrodes in HCl-water-1-propanol,10.650419,7.3252707
TG_0238_mechanism,TG_0238,2006,Entropy characteristic of solvation and thermal diffusion of hydrogen chloride in water-1-propanol solutions: A thermoelectrochemical determination,10.1134/S1023193506090102,mechanism,thermogalvanic measurements calculate HCl Soret coefficients and mobile H+/Cl- entropies via De Bethune/Agar models,14.106492,0.030538237
TG_0239_material,TG_0239,2000,The behavior of higher manganese silicide single crystals under electrochemical treatment,10.1134/1.1307026,material,higher manganese silicide single crystals under electrochemical treatment,12.868707,4.7461267
TG_0239_mechanism,TG_0239,2000,The behavior of higher manganese silicide single crystals under electrochemical treatment,10.1134/1.1307026,mechanism,thermoelectric anisotropy and complex crystal structure may cause carrier redistribution or bulk thermogalvanic-like metallization,13.185724,3.4405708
TG_0240_material,TG_0240,1994,USE OF SOLID-ELECTROLYTE CELL AS AN ACTIVE LOW-TEMPERATURE SENSOR,10.1016/0924-4247(94)00778-0,material,solid-electrolyte thermogalvanic temperature sensor,11.822887,1.9870056
TG_0240_mechanism,TG_0240,1994,USE OF SOLID-ELECTROLYTE CELL AS AN ACTIVE LOW-TEMPERATURE SENSOR,10.1016/0924-4247(94)00778-0,mechanism,solid-electrolyte cell voltage changes linearly with low-temperature variation for active high-sensitivity sensing,12.122894,1.8553541
TG_0241_material,TG_0241,1996,Complex diagnostics of the corrosion of heat exchangers,,material,carbon steel and copper heat-exchanger models in hydrocarbonate and chloride media,11.592217,5.88539
TG_0241_mechanism,TG_0241,1996,Complex diagnostics of the corrosion of heat exchangers,,mechanism,thermogalvanic and heat-transfer corrosion can amplify total losses and local damage under heat-exchanger conditions,12.48197,0.6712996
TG_0242_material,TG_0242,2006,The thermal diffusion of hydrogen chloride in aqueous solutions of acetonitrile,10.1134/S0036024406090135,material,AgCl/quinhydrone thermogalvanic elements in HCl-water-acetonitrile,10.57948,7.3956966
