node_id,node_type,label,evidence_status,year,doi,discovery_status
insight:INSIGHT_55B6AEB675,iTE_insight,Poisson-Nernst-Planck modeling shows thermovoltage develops on Debye time while Soret concentration gradients develop on bulk diffusion time,P_coupled_precedent,2017.0,10.1103/physreve.96.022604,eligible_for_complementarity_rules
insight:INSIGHT_A1BF326EC8,iTE_insight,"secondary/tertiary ammonium PIL anion chemistry controls thermoelectrochemical voltage generation, ionic conductivity, and thermal conductivity",P_coupled_precedent,2016.0,10.1039/c5ra24835c,retained_inventory_not_auto_translated
insight:INSIGHT_81BEA6ECB0,iTE_insight,"fluorine doping lowers resistivity, changes transport from semiconducting to metallic-like, and suggests ionic carriers contribute to enhanced thermoelectric properties",U_unresolved_or_outside,2019.0,10.1016/j.ceramint.2018.09.248,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_5F26A176C1,iTE_insight,"thermal membrane potential arises from ionic heats of transport, nonisothermal Donnan potentials, temperature polarization, and thermally induced concentration polarization",C_adjacent_enabling_evidence,2016.0,10.1016/j.memsci.2015.10.042,eligible_for_complementarity_rules
insight:INSIGHT_7B673514C2,iTE_insight,ion-blocking method separates small ionic conductivity contribution from total conductivity in liquid-like thermoelectric materials,U_unresolved_or_outside,2017.0,10.15541/jim20170125,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_22D534197A,iTE_insight,long-range La-Te ionic interactions dominate resistance to shear,U_unresolved_or_outside,2017.0,10.1088/1361-6463/aa7625,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_59F5B94608,iTE_insight,strengthening ionic framework may improve mechanical robustness,U_unresolved_or_outside,2017.0,10.1088/1361-6463/aa7625,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_052BFD297A,iTE_insight,"filler ionic valence/radius and solubility tune thermal conductivity, power factor, precipitation, and carrier compensation",D_cross_domain_inspiration,2016.0,10.1007/s11664-015-4155-0,retained_inventory_not_auto_translated
insight:INSIGHT_BDBCE5CE09,iTE_insight,Zn ions migrate with current and form ZnSb layer,C_adjacent_enabling_evidence,2017.0,10.7567/apex.10.095801,retained_inventory_not_auto_translated
insight:INSIGHT_9F6B6FE869,iTE_insight,migration thickness depends on current density and temperature,C_adjacent_enabling_evidence,2017.0,10.7567/apex.10.095801,retained_inventory_not_auto_translated
insight:INSIGHT_54C53FCA66,iTE_insight,ionic liquid complexing suppresses reduced intermediates and enables low-temperature crystallization of nanoscale n-type LST perovskite,D_cross_domain_inspiration,2018.0,10.1111/jace.15754,retained_inventory_not_auto_translated
insight:INSIGHT_A136D534BE,iTE_insight,coexisting ionic/covalent bonding and suitable indirect band gap support large Seebeck coefficient and high calculated power factor,U_unresolved_or_outside,2016.0,10.1016/j.jallcom.2016.03.131,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_F3FAB6BF1F,iTE_insight,"ionic gating induces metallic states with low disorder, preserving phonon-drag-enhanced cryogenic thermopower",D_cross_domain_inspiration,2015.0,10.1103/physrevb.92.165304,retained_inventory_not_auto_translated
insight:INSIGHT_8F1A2CB23D,iTE_insight,"photopolymerization and hydrogen-bonding networks immobilize imidazolium cations while enabling chloride transport, creating cation-anion mobility disparity",A_direct_evidence_ready,2025.0,10.1002/advs.202414389,retained_inventory_not_auto_translated
insight:INSIGHT_9CEDA89F62,iTE_insight,"porosity enables independent optimization of conductivity, thermal conductivity, and Seebeck coefficient for high zT",U_unresolved_or_outside,2015.0,10.1039/c5tc01248a,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_F9E8C22F34,iTE_insight,"ionic-liquid molecular structure and viscosity determine positive/negative Seebeck coefficient, but extractable current density limits conversion efficiency",P_coupled_precedent,2014.0,10.1007/s11664-014-3126-1,retained_inventory_not_auto_translated
insight:INSIGHT_F8BA657CB6,iTE_insight,"covalent-ionic Nb-O and O-N bonding with metallic contributions explains ductility, large Seebeck coefficient, and thermoelectric promise",U_unresolved_or_outside,2015.0,10.1016/j.ssc.2015.03.020,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_474C47E4AF,iTE_insight,large rare-earth ions improve power factor while small ions reduce thermal conductivity; co-doping balances both effects,U_unresolved_or_outside,2013.0,10.1063/1.4847455,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_9203698E61,iTE_insight,metavalent bonding enables property tuning for phase-change and thermoelectric performance by adjusting electron sharing,D_cross_domain_inspiration,2025.0,10.1557/s43578-025-01619-2,retained_inventory_not_auto_translated
insight:INSIGHT_62CC999508,iTE_insight,"redox diffusivity, electrolyte thermal conductivity, and Seebeck coefficient jointly determine liquid-cell power generation",P_coupled_precedent,2013.0,10.1016/j.electacta.2013.08.087,retained_inventory_not_auto_translated
insight:INSIGHT_D2263D3F3C,iTE_insight,"pH modulates zwitterionic state and ionic Seebeck coefficient from n-type to p-type, enabling bipolar thermoelectricity",A_direct_evidence_ready,2024.0,10.1002/smll.202311811,eligible_for_complementarity_rules
insight:INSIGHT_1B90206C3C,iTE_insight,"ionic associations provide stretchability, self-healing, waterproof stability, and n-type thermopower for painted outdoor arrays",C_adjacent_enabling_evidence,2023.0,10.1002/advs.202300253,eligible_for_complementarity_rules
insight:INSIGHT_72623340A3,iTE_insight,moisture and pore solution cation transport dominate p-type ionic thermoelectric response; drying reduces and rehydration restores ionic mobility,A_direct_evidence_ready,2025.0,10.1016/j.conbuildmat.2025.144275,eligible_for_complementarity_rules
insight:INSIGHT_B311D3737F,iTE_insight,AgNW electronic network enables electron tunneling while ionogel Soret effect provides ultrahigh thermopower under steady/fluctuating gradients,B_direct_needs_evidence_repair,2025.0,10.1016/j.cej.2025.168809,eligible_for_complementarity_rules
insight:INSIGHT_B2D00DFF97,iTE_insight,PEG and Na+ retard DCA- transport while SiO2 nanoparticles create ion channels and charge tunneling for continuous heat-to-electricity conversion,C_adjacent_enabling_evidence,2025.0,10.1002/smll.202503338,retained_inventory_not_auto_translated
insight:INSIGHT_6E8FD72178,iTE_insight,gelatin improves heat conduction and thermoelectric conversion while hydrovoltaic evaporation maintains temperature difference,C_adjacent_enabling_evidence,2022.0,10.1038/s41467-022-28689-8,eligible_for_complementarity_rules
insight:INSIGHT_805CA17396,iTE_insight,"thermal migration channel size and channel-Cl- interactions, strengthened by polyanion and multivalent crosslinking, enhance thermopower",C_adjacent_enabling_evidence,2024.0,10.1016/j.cej.2024.155161,eligible_for_complementarity_rules
insight:INSIGHT_7B1852BF41,iTE_insight,"ionic liquid induces three-dimensional conducting PEDOT grain structure, simultaneously increasing conductivity and Seebeck coefficient",U_unresolved_or_outside,2012.0,10.1007/s11664-012-1942-8,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_80B0786731,iTE_insight,selective ion doping creates ion aggregates and ion-ion interactions that tune thermopower sign and magnitude from n-type to p-type,C_adjacent_enabling_evidence,2022.0,10.1126/sciadv.abj3019,eligible_for_complementarity_rules
insight:INSIGHT_B275C7FD6C,iTE_insight,small Li filler in CoSb3 voids increases carrier mobility and thermoelectric power factor,U_unresolved_or_outside,2011.0,10.1063/1.3557068,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_5FB11DFA8B,iTE_insight,cation sublattice defectness/copper vacancies govern electronic thermoelectric power through hole effective mass and vacancy model,U_unresolved_or_outside,2014.0,10.1134/s0020168514080044,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_5A9A45CEB2,iTE_insight,anti-perovskite structure enables ionic conductivity and thermoelectric properties among other functional behaviors,U_unresolved_or_outside,2023.0,10.1016/j.commatsci.2023.112188,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_29AE6FC5D0,iTE_insight,multiple noncovalent IL-gelatin interactions enhance ion-selective diffusion and thermal stability,C_adjacent_enabling_evidence,2024.0,10.1002/eem2.12562,eligible_for_complementarity_rules
insight:INSIGHT_217CBC1BC3,iTE_insight,"PIL-based ionogel combines ionic conductivity, thermoelectric fire sensing, flame retardancy, and thermoelectric-capacitor/galvanic output",A_direct_evidence_ready,2023.0,10.1016/j.nanoen.2023.108785,eligible_for_complementarity_rules
insight:INSIGHT_432C8DE168,iTE_insight,"rare-earth ionic radius and doping amount control phase formation, carrier concentration, and thermoelectric performance",U_unresolved_or_outside,2011.0,10.1007/s11664-010-1446-3,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_760ADBBB23,iTE_insight,"copper-coordinated chitosan confines cations, polycation electrolyte repels cations, and [CuCl4]2- configuration yields giant negative thermopower",C_adjacent_enabling_evidence,2023.0,10.1021/acsami.3c03143,eligible_for_complementarity_rules
insight:INSIGHT_BF1C622EF4,iTE_insight,"strong PVA hydrogen-bond network facilitates H+ transport while restricting anions, producing large H+-based thermopower",C_adjacent_enabling_evidence,2022.0,10.1021/acsami.1c24698,eligible_for_complementarity_rules
insight:INSIGHT_A3A1D4089C,iTE_insight,bonding and structural traits produce diffuson-like Ag vibrations and low thermal conductivity without requiring high ionic mobility,D_cross_domain_inspiration,2022.0,10.1002/aenm.202200717,retained_inventory_not_auto_translated
insight:INSIGHT_74D4A5D66D,iTE_insight,In+ lone-pair-induced anharmonic rattling in ionic substructure scatters acoustic phonons and lowers lattice thermal conductivity,U_unresolved_or_outside,2016.0,10.1002/anie.201511737,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_3002DC4558,iTE_insight,"Y/In ionic-radius mismatch changes lattice structure and thermoelectric properties, with optimum Y substitution improving figure of merit",U_unresolved_or_outside,1998.0,10.1557/jmr.1998.0067,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_9D3566F499,iTE_insight,salt regulator tunes ion interactions to produce large p- and n-type thermopowers while ionogel self-heals mechanically and thermoelectrically,C_adjacent_enabling_evidence,2022.0,10.1016/j.nanoen.2022.107542,eligible_for_complementarity_rules
insight:INSIGHT_C892B2D15B,iTE_insight,ionic-liquid precursor directs Ostwald ripening/kinetics for Te nanowire growth as thermoelectric material template,U_unresolved_or_outside,2011.0,10.1039/c0ce00978d,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_F1E964D438,iTE_insight,smaller Ho3+ ionic radius tunes temperature dependence of figure of merit in Ca-doped rare-earth cobalt oxide,U_unresolved_or_outside,2001.0,10.1016/s0167-577x(00)00308-6,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_B625101300,iTE_insight,ion migration in solid perovskite produces very high ionic Seebeck coefficient for photo-thermoelectric infrared detection,B_direct_needs_evidence_repair,2023.0,10.1016/j.cej.2023.147168,retained_inventory_not_auto_translated
insight:INSIGHT_F707193247,iTE_insight,"ionic thermodiffusion in polyelectrolyte gates nanowire conductance, enabling extraction of local ionic diffusion parameters",A_direct_evidence_ready,2023.0,10.1002/advs.202204120,eligible_for_complementarity_rules
insight:INSIGHT_4D4A8E8E9E,iTE_insight,high-density ionic thermoelectric nanowires act as self-powered thermal sensing pixels for biomimetic infrared imaging,B_direct_needs_evidence_repair,2022.0,10.1126/sciadv.abq8432,retained_inventory_not_auto_translated
insight:INSIGHT_ACF9FD0D46,iTE_insight,"harmonically varying heat flux excites thermoelectric instability; coupled thermoelectric, surface-tension, and buoyancy effects determine critical disturbances",U_unresolved_or_outside,1999.0,10.1016/s0017-9310(98)00351-2,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_D4F15AC874,iTE_insight,ionic liquid harvests temperature fluctuation through ion accumulation variation/Soret effect while SWNT electronic network harvests temperature gradient through Seebeck effect,A_direct_evidence_ready,2021.0,10.1039/d1ta02869c,eligible_for_complementarity_rules
insight:INSIGHT_3029A55BEC,iTE_insight,high-temperature superionic phases show mostly ionic conductivity while normal phases behave as mixed ionic-electronic conductors,C_adjacent_enabling_evidence,2004.0,10.1016/j.ssi.2003.09.013,eligible_for_complementarity_rules
insight:INSIGHT_3C8E374488,iTE_insight,"ionic dopants at octahedral Mg sites alter conduction-band anisotropy and degeneracy, increasing density of states and power factor while reducing lattice thermal conductivity",U_unresolved_or_outside,2019.0,10.1002/jcc.25822,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_17D0B89AEE,iTE_insight,oxygen partial pressure switches transport between ionic conduction with positive thermopower and n-type electronic conduction with negative thermopower,C_adjacent_enabling_evidence,1996.0,10.1016/0022-3697(95)00289-8,retained_inventory_not_auto_translated
insight:INSIGHT_81342914DC,iTE_insight,mixed ionic/covalent charge-density character supports the electronic structure relevant to thermoelectric behavior,U_unresolved_or_outside,2011.0,10.5560/zna.2011-0004,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_D484D23F2C,iTE_insight,water concentration gradient and hydrovoltaic voltage dominate thermal-gradient voltage,C_adjacent_enabling_evidence,2024.0,10.1002/smll.202308102,eligible_for_complementarity_rules
insight:INSIGHT_1A90198267,iTE_insight,cation hydration changes barrier height and ion-induced electrode potential,C_adjacent_enabling_evidence,2024.0,10.1002/smll.202308102,eligible_for_complementarity_rules
