mention_id,initial_concept_id,assignment_kind,decision_source,reconstruction_run_id,draft_concept_id,rollback_action
iTE:P0776:n2,iTE:P0776:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c250a2a972414b99064e,restore_exact_initial_assignment
iTE:P0778:n1,iTE:P0778:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:42f7d9a54963b7c37bfe,restore_exact_initial_assignment
iTE:P0778:n2,iTE:P0778:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1907890db222af3940a4,restore_exact_initial_assignment
iTE:P0779:n1,iTE:P0779:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e81d84df0036c4da3a74,restore_exact_initial_assignment
iTE:P0779:n2,iTE:P0779:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a866a67ced0c03cf4bb4,restore_exact_initial_assignment
iTE:P0781:n1,iTE:P0781:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0cfda85aceb086ef7643,restore_exact_initial_assignment
iTE:P0781:n2,iTE:P0781:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a69c84be18be5b3ec71e,restore_exact_initial_assignment
iTE:P0781:n3,iTE:P0781:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c8a4ba14e5c7419b6acd,restore_exact_initial_assignment
iTE:P0782:n1,iTE:P0782:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4c0ec2aba2611a2e7d8d,restore_exact_initial_assignment
iTE:P0782:n2,iTE:P0782:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P0783:n1,iTE:P0783:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3a4448f7b24e207ed28b,restore_exact_initial_assignment
iTE:P0783:n2,iTE:P0783:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3032e49f485439a4eb25,restore_exact_initial_assignment
iTE:P0785:n1,iTE:P0785:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9b702fc139a79ce8cae4,restore_exact_initial_assignment
iTE:P0785:n2,iTE:P0785:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P0786:n1,iTE:P0786:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f817a066c0192c556176,restore_exact_initial_assignment
iTE:P0786:n2,iTE:P0786:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a5a8952bd5cf6d9878a4,restore_exact_initial_assignment
iTE:P0787:n1,iTE:P0787:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f1c65f8fb623ff639c56,restore_exact_initial_assignment
iTE:P0787:n2,iTE:P0787:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f9da19ad57a99ea0744c,restore_exact_initial_assignment
iTE:P0788:n1,iTE:P0788:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:cc17e8387afd3ba4614d,restore_exact_initial_assignment
iTE:P0788:n2,iTE:P0788:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e10de83f019f815306b5,restore_exact_initial_assignment
iTE:P0788:n3,iTE:P0788:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:86d8225abec296f4ed31,restore_exact_initial_assignment
iTE:P0789:n1,iTE:P0789:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:97f8319ba1a90c051ae5,restore_exact_initial_assignment
iTE:P0789:n2,iTE:P0789:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c7cde37c1f55207d38e2,restore_exact_initial_assignment
iTE:P0790:n1,iTE:P0790:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c4887adf147f1b9b8d52,restore_exact_initial_assignment
iTE:P0790:n2,iTE:P0790:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e494dcffad25459c1865,restore_exact_initial_assignment
iTE:P0790:n3,iTE:P0790:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:40d5444f1b19a2d483ef,restore_exact_initial_assignment
iTE:P0791:n1,iTE:P0791:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3fb5695b6bd5275d76fb,restore_exact_initial_assignment
iTE:P0791:n2,iTE:P0791:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e27d74468c8f675bbb3f,restore_exact_initial_assignment
iTE:P0792:n1,iTE:P0792:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:bdd60293981bdf6fe6c2,restore_exact_initial_assignment
iTE:P0792:n2,iTE:P0792:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ddbe30f4b085fdd000b6,restore_exact_initial_assignment
iTE:P0795:n1,iTE:P0795:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc9665295f766d441319,restore_exact_initial_assignment
iTE:P0795:n2,iTE:P0795:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f40ca771b2dd9f51b1de,restore_exact_initial_assignment
iTE:P0796:n1,iTE:P0796:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:70e6285f892d31f49d11,restore_exact_initial_assignment
iTE:P0796:n2,iTE:P0796:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a866a67ced0c03cf4bb4,restore_exact_initial_assignment
iTE:P0797:n1,iTE:P0797:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3c7b6cd3915464737c92,restore_exact_initial_assignment
iTE:P0797:n2,iTE:P0797:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a0ea1d66421755039a3e,restore_exact_initial_assignment
iTE:P0798:n1,iTE:P0798:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9bf6bcb378c36ec7d8ec,restore_exact_initial_assignment
iTE:P0798:n2,iTE:P0798:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5e02b0d3dabfafadcc59,restore_exact_initial_assignment
iTE:P0799:n1,iTE:P0799:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:07abe85a34836f003e6b,restore_exact_initial_assignment
iTE:P0799:n2,iTE:P0799:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:12125e7bffe573134b0f,restore_exact_initial_assignment
iTE:P0800:n1,iTE:P0800:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:34dd79de0b4505d412e1,restore_exact_initial_assignment
iTE:P0800:n2,iTE:P0800:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:aa546651b7d6eedd2635,restore_exact_initial_assignment
iTE:P0802:n1,iTE:P0802:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:6fcc33ca2b0072184e74,restore_exact_initial_assignment
iTE:P0802:n2,iTE:P0802:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1168d1e55e9ee837af44,restore_exact_initial_assignment
iTE:P0804:n1,iTE:P0804:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:912ea8a61f706fb52326,restore_exact_initial_assignment
iTE:P0804:n2,iTE:P0804:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5d19b296559949ed05f8,restore_exact_initial_assignment
iTE:P0805:n1,iTE:P0805:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:494f0d12e0fdc253d722,restore_exact_initial_assignment
iTE:P0805:n2,iTE:P0805:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:13270efc765c169cdec3,restore_exact_initial_assignment
iTE:P0805:n3,iTE:P0805:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:6bddcabd760be6c1e837,restore_exact_initial_assignment
iTE:P0806:n1,iTE:P0806:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:656b07d4b30079685565,restore_exact_initial_assignment
iTE:P0806:n2,iTE:P0806:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9b8455c96ba0de93044d,restore_exact_initial_assignment
iTE:P0807:n1,iTE:P0807:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:47bb8308028fe57a7f36,restore_exact_initial_assignment
iTE:P0807:n2,iTE:P0807:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c8f5e5e0d47102b97896,restore_exact_initial_assignment
iTE:P0807:n3,iTE:P0807:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9ca96c009da9a8b2e0f0,restore_exact_initial_assignment
iTE:P0807:n4,iTE:P0807:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:58437a6fc9e5f507da78,restore_exact_initial_assignment
iTE:P0808:n1,iTE:P0808:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1f8ca9b032d5e64c49ae,restore_exact_initial_assignment
iTE:P0808:n2,iTE:P0808:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:bc9885a86e8f42b61294,restore_exact_initial_assignment
iTE:P0809:n1,iTE:P0809:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:22a93164ed4b2e50cf11,restore_exact_initial_assignment
iTE:P0809:n2,iTE:P0809:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:bd8f92774f31a1cc3526,restore_exact_initial_assignment
iTE:P0809:n3,iTE:P0809:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:18a862706153be1a2b1f,restore_exact_initial_assignment
iTE:P0809:n4,iTE:P0809:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:2b797699b63f4109a4cc,restore_exact_initial_assignment
iTE:P0810:n1,iTE:P0810:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:440c77fc886fed352d7e,restore_exact_initial_assignment
iTE:P0810:n2,iTE:P0810:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ff2499ad6d12c82ada8f,restore_exact_initial_assignment
iTE:P0810:n3,iTE:P0810:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4b0c6a47b6553ed90df3,restore_exact_initial_assignment
iTE:P0811:n1,iTE:P0811:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e354a3492d593fc7ecb0,restore_exact_initial_assignment
iTE:P0811:n2,iTE:P0811:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P0812:n1,iTE:P0812:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f4e1a152d3fb944207de,restore_exact_initial_assignment
iTE:P0812:n2,iTE:P0812:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1538701b08d17e2dbfb9,restore_exact_initial_assignment
iTE:P0813:n1,iTE:P0813:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ada290a835b8100387bb,restore_exact_initial_assignment
iTE:P0813:n2,iTE:P0813:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P0814:n1,iTE:P0814:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c2a930f16454296e1ee7,restore_exact_initial_assignment
iTE:P0814:n2,iTE:P0814:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:37c58210df51f7289192,restore_exact_initial_assignment
iTE:P0815:n1,iTE:P0815:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:cf906585136bcb88f7c4,restore_exact_initial_assignment
iTE:P0815:n2,iTE:P0815:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:00d15a18eb3441ba4dac,restore_exact_initial_assignment
iTE:P0816:n1,iTE:P0816:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c18b0f32dfb4e89497c5,restore_exact_initial_assignment
iTE:P0816:n2,iTE:P0816:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8671f8a2ce308e7198e9,restore_exact_initial_assignment
iTE:P0817:n1,iTE:P0817:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e38b375518e05f168dad,restore_exact_initial_assignment
iTE:P0817:n2,iTE:P0817:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a5a8952bd5cf6d9878a4,restore_exact_initial_assignment
iTE:P0818:n1,iTE:P0818:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4ca34db03c549a6fa4f9,restore_exact_initial_assignment
iTE:P0818:n2,iTE:P0818:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5e02b0d3dabfafadcc59,restore_exact_initial_assignment
iTE:P0819:n1,iTE:P0819:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a9f627da1f6992d1a7fe,restore_exact_initial_assignment
iTE:P0819:n2,iTE:P0819:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e8a57804ce7b61995df6,restore_exact_initial_assignment
iTE:P0820:n1,iTE:P0820:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:088b31541f93eb6ffce1,restore_exact_initial_assignment
iTE:P0820:n2,iTE:P0820:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:45db8cb0662448634ecc,restore_exact_initial_assignment
iTE:P0821:n1,iTE:P0821:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:31af1eeffc3f8b6343ee,restore_exact_initial_assignment
iTE:P0821:n2,iTE:P0821:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:37c58210df51f7289192,restore_exact_initial_assignment
iTE:P0821:n3,iTE:P0821:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a21dd603eb96e0414f58,restore_exact_initial_assignment
iTE:P0821:n4,iTE:P0821:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9733cb4df9b1353c638a,restore_exact_initial_assignment
iTE:P0822:n1,iTE:P0822:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:fc38419b71b058c0a5fb,restore_exact_initial_assignment
iTE:P0822:n2,iTE:P0822:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:57b66087cbb9a25c1cea,restore_exact_initial_assignment
iTE:P0822:n3,iTE:P0822:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:464c50cedf2fb16eb894,restore_exact_initial_assignment
iTE:P0823:n1,iTE:P0823:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c6e5b3763758e691f106,restore_exact_initial_assignment
iTE:P0823:n2,iTE:P0823:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:077f0488c317ddb172d6,restore_exact_initial_assignment
iTE:P0824:n1,iTE:P0824:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:33cc433f46151273b0cf,restore_exact_initial_assignment
iTE:P0824:n2,iTE:P0824:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P0824:n3,iTE:P0824:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
