projection_group_id,domain,subject_concept_id,object_concept_id,raw_predicate,assertion_type,direction,joint_factor_group,condition_annotation_status,evidence_count,relation_ids,paper_ids,aggregation_status
relation_projection:f41a5d0d456812d17489,iTE,draft:v2:iTE:709a477bb32a7ccdd124,draft:v2:iTE:d5cd9c4ee8610318cd83,accounts for,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1118:r001""]","[""P1118""]",navigation_only_no_evidence_deduplication
relation_projection:3915e95fd8c183706e5c,iTE,draft:v2:iTE:709f801189b35ed3594c,draft:v2:iTE:f7da8dfcfcd4805ec77a,can realize,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0373:r001""]","[""P0373""]",navigation_only_no_evidence_deduplication
relation_projection:e67a7693738f6857855d,iTE,draft:v2:iTE:70c1ce4827d4dc6b0601,draft:v2:iTE:13cb553bafb0074c6cf1,consistent with thermopower parallel to [001],association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1920:r001""]","[""P1920""]",navigation_only_no_evidence_deduplication
relation_projection:494c4b6abf6900dc2432,iTE,draft:v2:iTE:70c986d6b0f03bfb4418,draft:v2:iTE:f55a351ee639929fce70,increase assumed to enhance,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0452:r001""]","[""P0452""]",navigation_only_no_evidence_deduplication
relation_projection:345865473c3c705c13ec,iTE,draft:v2:iTE:70e6285f892d31f49d11,draft:v2:iTE:a866a67ced0c03cf4bb4,maximized near proposed optimum,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0796:r001""]","[""P0796""]",navigation_only_no_evidence_deduplication
relation_projection:372e9e1ad359557ad065,iTE,draft:v2:iTE:70ea6266abd6a4557f02,draft:v2:iTE:941ba61e6cf737e36e4b,identified in bonding analysis,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1383:r001""]","[""P1383""]",navigation_only_no_evidence_deduplication
relation_projection:78aed5cd3badad11666b,iTE,draft:v2:iTE:70eed56964a019a47e1a,draft:v2:iTE:fdccd83414d7e95ccdf0,enables with electrolyte-swollen LCE,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1026:r001""]","[""P1026""]",navigation_only_no_evidence_deduplication
relation_projection:c8509b42fc9781a31455,iTE,draft:v2:iTE:7128cc1da0aeb299c3ef,draft:v2:iTE:8801066ff8299bfae47c,correlates with,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0730:r001""]","[""P0730""]",navigation_only_no_evidence_deduplication
relation_projection:910b61a3d8ebec578748,iTE,draft:v2:iTE:7170cf19f886f843c873,draft:v2:iTE:e8e5d354b463dd1558bd,drastically reduces while maintaining high Seebeck,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1099:r001""]","[""P1099""]",navigation_only_no_evidence_deduplication
relation_projection:5cbcbfaab88611e73f12,iTE,draft:v2:iTE:71a02bb866529ec575a9,draft:v2:iTE:4a8f107e6b1e804ae98d,possible cancellation with,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0727:r001""]","[""P0727""]",navigation_only_no_evidence_deduplication
relation_projection:df492e4e46b818ac4ffd,iTE,draft:v2:iTE:71ba87eb7a668f27f8ac,draft:v2:iTE:8200f159201dcec89adb,interpreted as indicating,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1699:r001""]","[""P1699""]",navigation_only_no_evidence_deduplication
relation_projection:54bedeb09985c81cd418,iTE,draft:v2:iTE:71ba87eb7a668f27f8ac,draft:v2:iTE:d92ab272436a1c8bc370,interpreted as indicating,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1458:r001""]","[""P1458""]",navigation_only_no_evidence_deduplication
relation_projection:817253ef6e92d7e994f4,iTE,draft:v2:iTE:71d3fe6ed90105fd9415,draft:v2:iTE:f56b46ee491c8b844234,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0484:r001""]","[""P0484""]",navigation_only_no_evidence_deduplication
relation_projection:5d253793b2bd16684aa7,iTE,draft:v2:iTE:71e37353944b94386df0,draft:v2:iTE:626970a18894eba74704,jointly determines,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0479:r001""]","[""P0479""]",navigation_only_no_evidence_deduplication
relation_projection:3153cf0d9e0c5331994c,iTE,draft:v2:iTE:71eaba54c5e77feb7851,draft:v2:iTE:33ae617f857fa4f6112b,synergistically constructs,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0422:r001""]","[""P0422""]",navigation_only_no_evidence_deduplication
relation_projection:6130d4a5b7f4012ef681,iTE,draft:v2:iTE:71f1fe2c244ba3407592,draft:v2:iTE:abab1f0bfafa1959a1f2,increases especially upon ZnSb formation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1069:r001""]","[""P1069""]",navigation_only_no_evidence_deduplication
relation_projection:e0f007d9837520c3a479,iTE,draft:v2:iTE:72040083891b892d1a72,draft:v2:iTE:06b63dc132fdbff61ca4,DFT indicates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0835:r001""]","[""P0835""]",navigation_only_no_evidence_deduplication
relation_projection:5633ac5d5be7424d3c7d,iTE,draft:v2:iTE:721bcefefdf93929bf4b,draft:v2:iTE:3a883f0965243fe75b66,accounts for,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1649:r001""]","[""P1649""]",navigation_only_no_evidence_deduplication
relation_projection:32335c5e946a22e0f89d,iTE,draft:v2:iTE:725f7e02b2eadc9fa2df,draft:v2:iTE:9b54d86623c0ef9df97e,improves,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0432:r004""]","[""P0432""]",navigation_only_no_evidence_deduplication
relation_projection:bdaa848b32485d49c706,iTE,draft:v2:iTE:72e478476d7465f83755,draft:v2:iTE:16de8617adbb5564a35e,expected to increase,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1725:r002""]","[""P1725""]",navigation_only_no_evidence_deduplication
relation_projection:19ad8df7274dd35b4f4d,iTE,draft:v2:iTE:72e478476d7465f83755,draft:v2:iTE:37c58210df51f7289192,reduces as point defect,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0491:r001""]","[""P0491""]",navigation_only_no_evidence_deduplication
relation_projection:96de4edeead391e1e405,iTE,draft:v2:iTE:72e478476d7465f83755,draft:v2:iTE:8a7123493c16aed2a8bd,partially compensates holes from Bi vacancies,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1187:r001""]","[""P1187""]",navigation_only_no_evidence_deduplication
relation_projection:cb83c3ec3bcd5cc6eb3e,iTE,draft:v2:iTE:72e478476d7465f83755,draft:v2:iTE:bec7ad02138eac09199a,predominant defect in reduced TiO2 interpretation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0852:r001""]","[""P0852""]",navigation_only_no_evidence_deduplication
relation_projection:ad19ad4b9bba09e7aacb,iTE,draft:v2:iTE:72e5daaf7f5c96d5c2a7,draft:v2:iTE:a5a8952bd5cf6d9878a4,negatively associated with,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0334:r002""]","[""P0334""]",navigation_only_no_evidence_deduplication
relation_projection:66cc17208604416362e4,iTE,draft:v2:iTE:73099d74e2cab537b286,draft:v2:iTE:f7f2e7ed218026599c7d,together with single/double ionized oxygen vacancies accounts for,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1833:r001""]","[""P1833""]",navigation_only_no_evidence_deduplication
relation_projection:6175446b6a6026ad5255,iTE,draft:v2:iTE:731d046c1cc8a5e816f3,draft:v2:iTE:f3c14f41c24430892090,supports induction,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0466:r002""]","[""P0466""]",navigation_only_no_evidence_deduplication
relation_projection:8a069267d3178ac14240,iTE,draft:v2:iTE:73392443bb8f72739dec,draft:v2:iTE:2efeb844c22b5b4f9b5e,increases with longer milling,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1968:r001""]","[""P1968""]",navigation_only_no_evidence_deduplication
relation_projection:8dd175a29f65d7bf3207,iTE,draft:v2:iTE:733aa217903bf7ba5d8d,draft:v2:iTE:08bad0d8741cb2b43914,accounts for improvement,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0547:r002""]","[""P0547""]",navigation_only_no_evidence_deduplication
relation_projection:e577f52a82b2affdf2ef,iTE,draft:v2:iTE:734e950246f218658ea2,draft:v2:iTE:18bfa0806cfbb3b94527,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0744:r001""]","[""P0744""]",navigation_only_no_evidence_deduplication
relation_projection:729f7fc2a6a8f8ca9b55,iTE,draft:v2:iTE:735a83fedf62780017a0,draft:v2:iTE:928e1fef1f9e57d8f51a,facilitates while retaining reasonable electrical conductivity,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1851:r001""]","[""P1851""]",navigation_only_no_evidence_deduplication
relation_projection:39b46e05437fd022c47c,iTE,draft:v2:iTE:736920b018f9b6489261,draft:v2:iTE:1da8c9b6caffeb98d140,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1738:r002""]","[""P1738""]",navigation_only_no_evidence_deduplication
relation_projection:106149a8a198d654cabb,iTE,draft:v2:iTE:736920b018f9b6489261,draft:v2:iTE:b3ddb30b222380f9e249,not involved,negated,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1738:r001""]","[""P1738""]",navigation_only_no_evidence_deduplication
relation_projection:5db865a9d4edb2246857,iTE,draft:v2:iTE:736daac1cbd3b14c0b24,draft:v2:iTE:a5a8952bd5cf6d9878a4,associated with improvement,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0369:r001""]","[""P0369""]",navigation_only_no_evidence_deduplication
relation_projection:00dfe7319e6588e5c0b1,iTE,draft:v2:iTE:73db8f52ff68a021197b,draft:v2:iTE:abab1f0bfafa1959a1f2,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1391:r001""]","[""P1391""]",navigation_only_no_evidence_deduplication
relation_projection:8f0d41ef1c1886496878,iTE,draft:v2:iTE:7420a3cedd2eb1c1f5e9,draft:v2:iTE:8200f159201dcec89adb,interpreted as confirming,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1720:r001""]","[""P1720""]",navigation_only_no_evidence_deduplication
relation_projection:9ce2ce5c651590bb53c1,iTE,draft:v2:iTE:7454f934b22034e2ca94,draft:v2:iTE:78600ac1a0eae19b5db9,changes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1755:r001""]","[""P1755""]",navigation_only_no_evidence_deduplication
relation_projection:ae518fe31ba92543997b,iTE,draft:v2:iTE:7454f934b22034e2ca94,draft:v2:iTE:abab1f0bfafa1959a1f2,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1076:r001""]","[""P1076""]",navigation_only_no_evidence_deduplication
relation_projection:cda1b0508c8c7fec0226,iTE,draft:v2:iTE:7454f934b22034e2ca94,draft:v2:iTE:f1d8af3404fa70ce3300,introduces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1755:r002""]","[""P1755""]",navigation_only_no_evidence_deduplication
relation_projection:d22a0a957bb668c5a12a,iTE,draft:v2:iTE:745d59e1feaba907a136,draft:v2:iTE:808f4fc87476c5d9881b,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0917:r001""]","[""P0917""]",navigation_only_no_evidence_deduplication
relation_projection:1622f095cde9b3a300c2,iTE,draft:v2:iTE:747c59ef6bb5ece12a64,draft:v2:iTE:02cf13848c9f4aa10834,ensures,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0353:r003""]","[""P0353""]",navigation_only_no_evidence_deduplication
relation_projection:5d03e0aadafb91aa045e,iTE,draft:v2:iTE:748a9f1608f05d4628b6,draft:v2:iTE:d9a8c080066041c5e8e1,may be related to,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1507:r001""]","[""P1507""]",navigation_only_no_evidence_deduplication
relation_projection:f9d903f49cd00ea22cbb,iTE,draft:v2:iTE:74949144884f2305c44e,draft:v2:iTE:c1a334ff06f0a4c8295a,associated with increase for less-electronegative-atom ions,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1210:r001""]","[""P1210""]",navigation_only_no_evidence_deduplication
relation_projection:3909f8091d45662549df,iTE,draft:v2:iTE:75067cbbdea830050aa5,draft:v2:iTE:7b270a608f8474e2c746,facilitates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1325:r001""]","[""P1325""]",navigation_only_no_evidence_deduplication
relation_projection:3998ba9bf2351f186540,iTE,draft:v2:iTE:7547154a175fe319b4c5,draft:v2:iTE:69117a29881ae777efd6,catalytically yields,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0549:r002""]","[""P0549""]",navigation_only_no_evidence_deduplication
relation_projection:74b2b920136a7fa7edf3,iTE,draft:v2:iTE:7547154a175fe319b4c5,draft:v2:iTE:9fd8a23d63782f7a01bf,induces under laser irradiation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0549:r001""]","[""P0549""]",navigation_only_no_evidence_deduplication
relation_projection:75bc00474011daa208c5,iTE,draft:v2:iTE:754e48d36d5ee6a3e0d2,draft:v2:iTE:37c58210df51f7289192,reduces relative to pure Ag2Te,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0894:r002""]","[""P0894""]",navigation_only_no_evidence_deduplication
relation_projection:1f10e87022eb48592446,iTE,draft:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:91bfbf036e7b8ab66483,decreases with,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1142:r001""]","[""P1142""]",navigation_only_no_evidence_deduplication
relation_projection:7c01a021743c2d323712,iTE,draft:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:9b3de84f91555742609c,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1587:r003""]","[""P1587""]",navigation_only_no_evidence_deduplication
relation_projection:cc382b93245b3f6e00c9,iTE,draft:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:e296f67ed3930acee9ed,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1587:r002""]","[""P1587""]",navigation_only_no_evidence_deduplication
relation_projection:9fef652f0f843add558c,iTE,draft:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:f0923fb6c751938ca659,decreases LiCaH3 but increases LiSrH3 and LiBaH3,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1125:r001""]","[""P1125""]",navigation_only_no_evidence_deduplication
relation_projection:c88080e489d3e92a307e,iTE,draft:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:f0923fb6c751938ca659,increase decreases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1761:r001""]","[""P1761""]",navigation_only_no_evidence_deduplication
relation_projection:9e7e0b36dd84def0ef59,iTE,draft:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:f0923fb6c751938ca659,increases with,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1140:r001""]","[""P1140""]",navigation_only_no_evidence_deduplication
relation_projection:049f5fcf5b4fc8c05f4a,iTE,draft:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:f2d388ab748eac287f8f,induces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1587:r001""]","[""P1587""]",navigation_only_no_evidence_deduplication
relation_projection:784112dbb26915e06ef8,iTE,draft:v2:iTE:75982282773c3b3a3e50,draft:v2:iTE:f0e2e70777cb5c7ff09c,supports,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0518:r001""]","[""P0518""]",navigation_only_no_evidence_deduplication
relation_projection:ee5306df54dd4ad67fb8,iTE,draft:v2:iTE:76028ef4c2e8e896fbf0,draft:v2:iTE:69be7825d750d757e6f3,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1556:r004""]","[""P1556""]",navigation_only_no_evidence_deduplication
relation_projection:89c819bf73fb4277efbb,iTE,draft:v2:iTE:76028ef4c2e8e896fbf0,draft:v2:iTE:97705058ec15fdffca4a,reduces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1556:r003""]","[""P1556""]",navigation_only_no_evidence_deduplication
relation_projection:e423ac2a52f68a80530a,iTE,draft:v2:iTE:762d0914870aee813b5b,draft:v2:iTE:38e3c47c183bace9593d,produce,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1872:r001""]","[""P1872""]",navigation_only_no_evidence_deduplication
relation_projection:1884a7dab9622f8a6c93,iTE,draft:v2:iTE:763b1abe6c5510099e84,draft:v2:iTE:920f090b7e582addf477,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1404:r001""]","[""P1404""]",navigation_only_no_evidence_deduplication
relation_projection:a377cd08669e78a7ea96,iTE,draft:v2:iTE:76594d96603881f2e304,draft:v2:iTE:f56b46ee491c8b844234,increases across investigated temperatures and carrier concentrations,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1965:r001""]","[""P1965""]",navigation_only_no_evidence_deduplication
relation_projection:1fbcd8afd24b9eccec5c,iTE,draft:v2:iTE:7687c3db217b58bc6687,draft:v2:iTE:293cc5741dd5cddb6e1c,induces K4Fe(CN)6 to form,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1263:r001""]","[""P1263""]",navigation_only_no_evidence_deduplication
relation_projection:c9a77de5f13f1c0cbb1c,iTE,draft:v2:iTE:76ac05e3649df87dccc1,draft:v2:iTE:6aa962676f87f4729b7a,lowers relative to partly occupied case,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0843:r002""]","[""P0843""]",navigation_only_no_evidence_deduplication
relation_projection:7cc8f0bc16d6b24402c9,iTE,draft:v2:iTE:76e018247d2c942acd98,draft:v2:iTE:eba5ec684eda74935938,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0348:r001""]","[""P0348""]",navigation_only_no_evidence_deduplication
relation_projection:cd34992bc7482d0dcbea,iTE,draft:v2:iTE:76f779b7648755a2dd8f,draft:v2:iTE:a5a8952bd5cf6d9878a4,differences produce p/n values,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0617:r001""]","[""P0617""]",navigation_only_no_evidence_deduplication
relation_projection:5f36eeebd3d8f88ecd44,iTE,draft:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:35e91d64b9822778b5a8,causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1043:r001""]","[""P1043""]",navigation_only_no_evidence_deduplication
relation_projection:8076b1b1038de5dde51e,iTE,draft:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:78f84f6971c4b6bbf4b9,causes after B3+ substitution,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1127:r001""]","[""P1127""]",navigation_only_no_evidence_deduplication
relation_projection:61872700179f4b7ede1d,iTE,draft:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:abab1f0bfafa1959a1f2,improves,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0932:r003""]","[""P0932""]",navigation_only_no_evidence_deduplication
relation_projection:544fc5f480183752de8b,iTE,draft:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:abab1f0bfafa1959a1f2,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1539:r002""]","[""P1539""]",navigation_only_no_evidence_deduplication
relation_projection:936d93146844f87f84bf,iTE,draft:v2:iTE:776380df6e4e7dd06d72,draft:v2:iTE:957643182c2c66a9e8c3,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0378:r003""]","[""P0378""]",navigation_only_no_evidence_deduplication
