relation_id,paper_id,analysis_layer,source_membership,year,title,doi,sentence_id,evidence_sentence,sentence_char_start,sentence_char_end,source_occurrence_id,source_global_concept_id,source_layer_node_id,source_surface,source_normalized_label,source_char_start,source_char_end,predicate_surface,predicate_normalized,predicate_char_start,predicate_char_end,target_occurrence_id,target_global_concept_id,target_layer_node_id,target_surface,target_normalized_label,target_char_start,target_char_end,assertion_status,risk_nominal_predicate,risk_hyphenated_predicate,risk_cross_clause,risk_other_predicate_between_endpoints,risk_long_endpoint_gap,risk_coordinated_inherited_subject,risk_compound_subject_after_selected_source,risk_intervening_target_head,risk_reasons,strict_syntax_eligible,human_semantic_review,graph_eligible,verifier_status
AR_fd1d6280bdc0,P0767,holdout,iTE,2013,Phase transition enhanced thermoelectric figure-of-merit in copper chalcogenides,10.1063/1.4827595,4,"We demonstrate that the coupling of a continuous phase transition to carrier transport in Cu2Se over a broad (360-410 K) temperature range results in a dramatic peak in thermopower, an increase in phonon and electron scattering, and a corresponding doubling of zT (to 0.7 at 406 K), and a similar but larger increase over a wider temperature range in the zT of Cu1.97Ag.",505,875,CO_c0269ed837d7,GC_ef18dd9f4939,LN_d9c9ddb1b604,carrier transport,carrier transport,574,591,increase,increase,690,698,CO_1e69452f981e,GC_97183bc52409,LN_d2964aa2ba89,electron scattering,electron scattering,713,732,observed_assertion,True,False,True,True,True,False,False,False,risk_nominal_predicate; risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_3c127e6b0e39,P0767,holdout,iTE,2013,Phase transition enhanced thermoelectric figure-of-merit in copper chalcogenides,10.1063/1.4827595,4,"We demonstrate that the coupling of a continuous phase transition to carrier transport in Cu2Se over a broad (360-410 K) temperature range results in a dramatic peak in thermopower, an increase in phonon and electron scattering, and a corresponding doubling of zT (to 0.7 at 406 K), and a similar but larger increase over a wider temperature range in the zT of Cu1.97Ag.",505,875,CO_1e69452f981e,GC_97183bc52409,LN_d2964aa2ba89,electron scattering,electron scattering,713,732,increase,increase,813,821,CO_4dd1b0579b23,GC_4080b1d03eef,LN_e40ea11f7128,Cu1,cu1,866,869,observed_assertion,False,False,True,False,True,True,True,False,risk_cross_clause; risk_long_endpoint_gap; risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_e1ab8c6f8ad8,P0776,holdout,iTE,2012,Relationship between the activation energy of ion migration and the heat of transport in some ionic conductors,10.1016/j.tca.2011.01.018,1,The heat of transport determined from the thermopower measurement provides important information to know the ion transport processes occurring in solid electrolytes.,0,165,CO_fd76e2562b89,GC_a8e6012e4ab8,LN_4f6fb34a5c30,transport,transport,12,21,provides,provide,66,74,CO_5186ff10c9b9,GC_cfd9a81eee7d,LN_4a24f6914378,solid electrolytes,solid electrolyte,146,164,observed_assertion,False,False,False,False,True,False,False,False,risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_143d25a50384,P0782,holdout,iTE,2018,First-principles thermodynamic theory of Seebeck coefficients,10.1103/physrevb.98.224101,3,"In this work, we present a fundamentally different method for the first-principles calculations of Seebeck coefficients without using any assumptions of the electron-scattering mechanism, being in contrast to the traditional theory by Cutler and Mott that shows the dependence of the Seebeck coefficient on the scattering mechanisms.",435,768,CO_bcd9f52942c6,GC_97183bc52409,LN_d2964aa2ba89,electron-scattering,electron scattering,592,611,shows,show,691,696,CO_f2ce397f0ce2,GC_6cdb23f33c74,LN_5539875482c6,Seebeck coefficient,seebeck coefficient,719,738,observed_assertion,False,False,True,False,True,False,True,False,risk_cross_clause; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_edaca3d3ac35,P0785,holdout,iTE,2015,Large Seebeck effect by charge-mobility engineering,10.1038/ncomms8475,3,Here we demonstrate an alternative source for the Seebeck effect based on charge-carrier relaxation: a charge mobility that changes rapidly with temperature can result in a sizeable addition to the Seebeck coefficient.,346,564,CO_a3f6fd8a5cf4,GC_3ffe1ac4a2d8,LN_5966201d41d4,charge mobility,charge mobility,449,464,result in,result_in,507,516,CO_4c77ffa4b37f,GC_6cdb23f33c74,LN_5539875482c6,Seebeck coefficient,seebeck coefficient,544,563,hypothetical_or_modal,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_f783b8f0f5f4,P0787,holdout,iTE,2016,Apparent critical phenomena in the superionic phase transition of Cu2-xSe,10.1088/1367-2630/18/1/013024,2,The Seebeck coefficient increases sharply while the electrical conductivity and thermal diffusivity drops.,96,202,CO_f8d6648766ed,GC_6cdb23f33c74,LN_5539875482c6,Seebeck coefficient,seebeck coefficient,100,119,increases,increase,120,129,CO_36c507dc4537,GC_a8311b95a427,LN_67c440b08ad0,electrical conductivity,electrical conductivity,148,171,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_cfba59c68165,P0787,holdout,iTE,2016,Apparent critical phenomena in the superionic phase transition of Cu2-xSe,10.1088/1367-2630/18/1/013024,5,"Using the phase diagram that is consistent with a first order transition, we show that the observed transport properties and heat capacity curves can be accounted for and modeled with good agreement.",413,612,CO_9c9a2a8a76a9,GC_0703db6d234f,LN_09b0e8e38b46,order transition,order transition,469,485,show,show,490,494,CO_7abfd44ba719,GC_30b24372ed15,LN_56a6d5c22602,observed transport,observed transport,504,522,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_bf0dadfc06ba,P0790,holdout,iTE,2021,Synergistic Optimization of the Electronic and Phonon Transports of N-Type Argyrodite Ag8Sn1-xGaxSe6 (x=0-0.6) through Entropy Engineering,10.1021/acsami.1c17548,4,"In the meantime, the power factor (PF) enhances by 10% and lattice thermal conductivity (kappa(L)) reduces by 40% at 723 K.",455,578,CO_ea7069749701,GC_5efc27b241e5,LN_be4fbfd1906e,power factor,power factor,476,488,enhances,enhance,494,502,CO_64545cddd506,GC_45ee16de6e27,LN_6c83a3b96728,lattice thermal conductivity,lattice thermal conductivity,514,542,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_cb15abb6103e,P0795,holdout,iTE,2014,Seebeck Effect at the Atomic Scale,10.1103/physrevlett.112.136601,5,"Here we show that coherent electron and heat transport through a pointlike contact produces an atomic Seebeck effect, which is described by the mesoscopic Seebeck coefficient multiplied by an effective temperature drop at the interface.",503,739,CO_411d843bfc4c,GC_94e9598224d6,LN_105db942af0f,heat transport,heat transport,543,557,produces,produce,586,594,CO_f630f125b96d,GC_808e344260bd,LN_75f08c6e6973,mesoscopic Seebeck coefficient,mesoscopic seebeck coefficient,647,677,observed_assertion,False,False,True,False,False,True,False,False,risk_cross_clause; risk_coordinated_inherited_subject,False,pending,False,relation_review_required
AR_a5cb28ddd7e3,P0808,holdout,iTE,2026,"Multifunctional potential of SrMoN3 nitride perovskite: A DFT study of structural, optical, electronic, thermoelectric, phonon, thermodynamic and mechanical properties",10.1142/s0217979225502960,1,"The nitride perovskite SrMoN3 shows a combination of structural stability, semiconducting behavior and mechanical anisotropy, as demonstrated by comprehensive first-principles calculations.",0,189,CO_6974fee4345b,GC_03cdb780f45b,LN_ada11103c9ff,nitride perovskite,nitride perovskite,4,22,shows,show,30,35,CO_bd938eecaf27,GC_d3ec80227a41,LN_bd05d5965291,structural stability,structural stability,53,73,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_adac3d3e5b8d,P0808,holdout,iTE,2026,"Multifunctional potential of SrMoN3 nitride perovskite: A DFT study of structural, optical, electronic, thermoelectric, phonon, thermodynamic and mechanical properties",10.1142/s0217979225502960,2,"SrMoN3 forms a stable monoclinic perovskite structure with a Goldschmidt tolerance factor of approximately 1.0 and no imaginary phonon modes, confirming both dynamic and structural stability.",190,381,CO_df199dccba40,GC_319ecdf14d0f,LN_deb422c9b022,SrMoN3,srmon3,190,196,forms,form,197,202,CO_807d4010e2b8,GC_0eea3f7b2ee3,LN_02a575cafdeb,Goldschmidt tolerance factor,goldschmidt tolerance factor,251,279,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_868d9ded6c1a,P0809,holdout,iTE,2024,Mechanism of Thermoelectric Performance Enhancement in CaMg2Bi2-Based Materials with Different Cation Site Doping,10.1002/smll.202306251,8,"Finally, combining with the further increase of carrier concentration caused by Na doping and the modulation of band structure and the decrease of lattice thermal conductivity caused by Ba doping, a high figure-of-merit ZT of 1.1 at 823 K in Zn doping Ca sample is realized, which is competitive in 1-2-2 Zintl phase thermoelectric systems.",977,1317,CO_0f1d0cd2e263,GC_bc62ca9df4c0,LN_7e142e2dd440,Na doping,na doping,1057,1066,decrease,decrease,1112,1120,CO_ccb998a27181,GC_aa2907c6e590,LN_751238aa2ce6,Ba doping,ba doping,1163,1172,observed_assertion,True,False,False,False,False,True,True,False,risk_nominal_predicate; risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_28a8fc5a905d,P0811,holdout,iTE,2003,Effect of ionic valence and electronic correlations on the thermoelectric power in some filled skutterudites,10.1016/s0921-4526(02)01807-0,2,"Kondo interaction remarkably enhances thermopower, and electrons provided, e.g., by intermediate valent Yb may compensate holes of the transition metal-pnictogen units, which then can show thermopower values well above 100 muV/K.",155,384,CO_8cb013b6f9e1,GC_f7d07d938ac0,LN_6b87b9742879,Kondo interaction,kondo interaction,155,172,enhances,enhance,184,192,CO_a0efe07abbe1,GC_56bf8ae82a10,LN_ce6cc030f869,transition,transition,290,300,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_986b0a65ec8d,P0811,holdout,iTE,2003,Effect of ionic valence and electronic correlations on the thermoelectric power in some filled skutterudites,10.1016/s0921-4526(02)01807-0,2,"Kondo interaction remarkably enhances thermopower, and electrons provided, e.g., by intermediate valent Yb may compensate holes of the transition metal-pnictogen units, which then can show thermopower values well above 100 muV/K.",155,384,CO_a0efe07abbe1,GC_56bf8ae82a10,LN_ce6cc030f869,transition,transition,290,300,show,show,339,343,CO_55d106c103bb,GC_118af0040619,LN_328e2e60dbad,thermopower,thermopower,344,355,hypothetical_or_modal,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_f21608390d8d,P0815,holdout,iTE,2023,Flexible Wet-Spun PEDOT:PSS Microfibers Integrating Thermal-Sensing and Joule Heating Functions for Smart Textiles,10.3390/polym15163432,4,"The conductive polymer microfibers were prepared by wet-spinning the PEDOT:PSS aqueous dispersion with ionic liquid additives, which was used to enhance the electrical and mechanical properties of the final microfibers.",443,662,CO_ff39ba03cf53,GC_088db65dc4ad,LN_1bd2e323cce4,conductive polymer,conductive polymer,447,465,enhance,enhance,588,595,CO_6349083becd8,GC_5fecb4c8cca5,LN_0cdcc102f0a5,mechanical properties,mechanical property,615,636,purpose_or_design,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_6680fc18ad1b,P0820,holdout,iTE,2011,Surface characterization of BiSbTe thermoelectric films electrodeposited from chlorides aqueous solutions and choline chloride based ionic liquids,10.1016/j.matchemphys.2010.12.058,6,"For BiSb, the effects of change from unipolar to reverse pulses and increase in cathodic current were shown as favorable.",762,883,CO_48394dd78f96,GC_c3d1b857b8a3,LN_ba5317a3ccd4,BiSb,bisb,766,770,increase,increase,830,838,CO_cbf637e81453,GC_fcbd506084c6,LN_508d57d9b132,cathodic current,cathodic current,842,858,purpose_or_design,True,False,True,False,False,False,True,False,risk_nominal_predicate; risk_cross_clause; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_bdce0a157e9f,P0821,holdout,iTE,2026,Waste-to-Watt construction-grade cementitious thermoelectrics for low-grade heat harvesting: industrial by-products to scalable modules,10.1016/j.cemconcomp.2026.106726,4,"Although UV-Vis indicates an electronically insulating matrix, mechanistic analysis shows that thermovoltage is governed primarily by pore-electrolyte-driven ionic thermoelectricity: pore-solution extraction confirms an orders-of-magnitude higher ionic inventory (very high Na+ concentration); FTIR and 29Si/27Al MAS solid-state NMR resolve activator-controlled gel polymerization and alkali binding that regulate the free-ion population; and TGA together with mercury intrusion porosimetry identify moisture-enabled electrolyte continuity and pore-hierarchy effects that control ionic mobility and thermodiffusion-driven voltage generation.",703,1344,CO_1589b31ae7c2,GC_8b86fbd99c73,LN_915b915e6659,NMR resolve activator-controlled gel,nmr resolve activator controlled gel,1032,1068,regulate,regulate,1108,1116,CO_b80ba19d7948,GC_ac42a7cc3dd5,LN_d834e7ba4a64,ionic mobility,ionic mobility,1283,1297,observed_assertion,False,False,True,True,True,False,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_ae7d854e540f,P0821,holdout,iTE,2026,Waste-to-Watt construction-grade cementitious thermoelectrics for low-grade heat harvesting: industrial by-products to scalable modules,10.1016/j.cemconcomp.2026.106726,4,"Although UV-Vis indicates an electronically insulating matrix, mechanistic analysis shows that thermovoltage is governed primarily by pore-electrolyte-driven ionic thermoelectricity: pore-solution extraction confirms an orders-of-magnitude higher ionic inventory (very high Na+ concentration); FTIR and 29Si/27Al MAS solid-state NMR resolve activator-controlled gel polymerization and alkali binding that regulate the free-ion population; and TGA together with mercury intrusion porosimetry identify moisture-enabled electrolyte continuity and pore-hierarchy effects that control ionic mobility and thermodiffusion-driven voltage generation.",703,1344,CO_45632556774a,GC_d75eb071951e,LN_968f822bc48f,porosimetry identify moisture-enabled electrolyte,porosimetry identify moisture enabled electrolyte,1182,1231,control,control,1275,1282,CO_b80ba19d7948,GC_ac42a7cc3dd5,LN_d834e7ba4a64,ionic mobility,ionic mobility,1283,1297,observed_assertion,True,False,False,False,False,False,True,False,risk_nominal_predicate; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_87670adbe550,P0821,holdout,iTE,2026,Waste-to-Watt construction-grade cementitious thermoelectrics for low-grade heat harvesting: industrial by-products to scalable modules,10.1016/j.cemconcomp.2026.106726,5,Copper slag sand additionally lowers thermal conductivity to sustain temperature gradients and introduces Fe-rich interfaces that intensify interfacial polarization and provide electronically assisted transport pathways.,1345,1565,CO_c2bbd3a9f3b4,GC_7c8a8b7c73b0,LN_6be012a8fd7d,sustain temperature gradients,sustain temperature gradient,1406,1435,provide,provide,1514,1521,CO_277b6ff3dcce,GC_e3a5a842a5c6,LN_58ae37bb6e8a,electronically assisted transport,electronically assisted transport,1522,1555,observed_assertion,False,False,False,False,True,False,True,False,risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
