semantic_audit_order,audit_order,candidate_id,review_adjusted_evidence_grade,review_adjusted_evidence_grade_order,review_adjusted_ite_side_level,review_adjusted_tg_side_level,review_adjusted_evidence_floor,review_adjusted_evidence_ceiling,ite_semantic_relation_review_status,tg_semantic_relation_review_status,semantic_review_scope,semantic_reviewer_type,human_confirmation_status,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank,review_adjusted_within_shared_node_rank
5650,19369,TC_66ca77592cbd,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d603933555eb,GC_4a92e5f4fe38::GC_b380cf771d45,hydrogel + achieving thermoelectric conversion,GC_b380cf771d45,achieving thermoelectric conversion,mechanism_or_process,1,1,0,0,,,IP_d603933555eb,TP_f2e41999f6d9,GC_4a92e5f4fe38::GC_feaad05da6d2,hydrogel + hydrogel nanoparticle,GC_feaad05da6d2,hydrogel nanoparticle,material_or_structure,1,1,0,0,,,TP_f2e41999f6d9,CL_8da354dea059,GC_b380cf771d45::GC_feaad05da6d2,achieving thermoelectric conversion + hydrogel nanoparticle,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7700,7623,4867,4810,4867
5651,19371,TC_74234c7453e2,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d603933555eb,GC_4a92e5f4fe38::GC_b380cf771d45,hydrogel + achieving thermoelectric conversion,GC_b380cf771d45,achieving thermoelectric conversion,mechanism_or_process,1,1,0,0,,,IP_d603933555eb,TP_fddad7aa4159,GC_21faa67da1fd::GC_4a92e5f4fe38,conversion + hydrogel,GC_21faa67da1fd,conversion,mechanism_or_process,1,1,0,0,,,TP_fddad7aa4159,CL_543a802f525b,GC_21faa67da1fd::GC_b380cf771d45,achieving thermoelectric conversion + conversion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7702,7625,4868,4811,4868
5652,19449,TC_79342eb28897,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_03237651a1bf,GC_4a92e5f4fe38::GC_d3aef9f1ae1f,hydrogel + marginal solvation entropy,GC_d3aef9f1ae1f,marginal solvation entropy,mechanism_or_process,1,1,0,0,,,TP_03237651a1bf,CL_b54b71354dc7,GC_951e81fe41c3::GC_d3aef9f1ae1f,ion mobility regulation + marginal solvation entropy,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7768,7691,4869,4812,4869
5653,19450,TC_1a4cb5a81b04,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_0a39eb061a1c,GC_4a92e5f4fe38::GC_f8594c410875,hydrogel + power density,GC_f8594c410875,power density,outcome_or_property,1,1,0,0,,,TP_0a39eb061a1c,CL_35e599295f12,GC_951e81fe41c3::GC_f8594c410875,ion mobility regulation + power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7769,7692,4870,4813,4870
5654,19451,TC_f3e95df899ab,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_0d385ff1e54e,GC_030e2d8d54dd::GC_4a92e5f4fe38,double network + hydrogel,GC_030e2d8d54dd,double network,material_or_structure,1,1,0,0,,,TP_0d385ff1e54e,CL_ae1f0a5516e9,GC_030e2d8d54dd::GC_951e81fe41c3,ion mobility regulation + double network,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7770,7693,4871,4814,4871
5655,19452,TC_acfd11e0f870,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_13b3292a1ffe,GC_4a92e5f4fe38::GC_c1c27d3e68b4,hydrogel + marginal solvation entropy difference,GC_c1c27d3e68b4,marginal solvation entropy difference,mechanism_or_process,1,1,0,0,,,TP_13b3292a1ffe,CL_b5d27b06b961,GC_951e81fe41c3::GC_c1c27d3e68b4,ion mobility regulation + marginal solvation entropy difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7771,7694,4872,4815,4872
5656,19453,TC_1141bf463a78,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_147588a9a421,GC_4a92e5f4fe38::GC_5ef8766de935,hydrogel + k4,GC_5ef8766de935,k4,literal_formula,1,1,0,0,,,TP_147588a9a421,CL_a73882bfa319,GC_5ef8766de935::GC_951e81fe41c3,ion mobility regulation + k4,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7772,7695,4873,4816,4873
5657,19454,TC_5f865e0845a8,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_14caa43303e4,GC_3cb102b9bb3d::GC_4a92e5f4fe38,normalized power density + hydrogel,GC_3cb102b9bb3d,normalized power density,outcome_or_property,2,2,0,0,,,TP_14caa43303e4,CL_811cffacb7fc,GC_3cb102b9bb3d::GC_951e81fe41c3,ion mobility regulation + normalized power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,21,1,9390,1337,1260,1013,956,1013
5658,19455,TC_5b81eb594253,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_14cb2810f946,GC_4a92e5f4fe38::GC_faa270044b11,hydrogel + normalized power,GC_faa270044b11,normalized power,outcome_or_property,2,2,0,0,,,TP_14cb2810f946,CL_1e9cafa83fb5,GC_951e81fe41c3::GC_faa270044b11,ion mobility regulation + normalized power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,21,1,9390,1338,1261,1014,957,1014
5659,19456,TC_525ccae8d8c5,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_16d41b3fd5f9,GC_4a92e5f4fe38::GC_f897314014d6,hydrogel + excellent environmental stability,GC_f897314014d6,excellent environmental stability,outcome_or_property,1,1,0,0,,,TP_16d41b3fd5f9,CL_3af922580997,GC_951e81fe41c3::GC_f897314014d6,ion mobility regulation + excellent environmental stability,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7773,7696,4874,4817,4874
5660,19457,TC_b3d392a08911,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_17263d18151e,GC_4a92e5f4fe38::GC_8ad5b453cc37,hydrogel + ion diffusion,GC_8ad5b453cc37,ion diffusion,mechanism_or_process,1,1,0,0,,,TP_17263d18151e,CL_e48c8dc439fe,GC_8ad5b453cc37::GC_951e81fe41c3,ion mobility regulation + ion diffusion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7774,7697,4875,4818,4875
5661,19458,TC_ae9dff34ea4e,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_1c7f4a8adfbd,GC_4a92e5f4fe38::GC_77ebb0d46b50,hydrogel + ice crystallization,GC_77ebb0d46b50,ice crystallization,mechanism_or_process,1,1,0,0,,,TP_1c7f4a8adfbd,CL_5c02b1d32acd,GC_77ebb0d46b50::GC_951e81fe41c3,ion mobility regulation + ice crystallization,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7775,7698,4876,4819,4876
5662,19461,TC_0a54bb61aa90,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_27e7ec00d4c4,GC_4a92e5f4fe38::GC_6cdb23f33c74,hydrogel + seebeck coefficient,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,2,2,0,0,,,TP_27e7ec00d4c4,CL_26a03894dad3,GC_6cdb23f33c74::GC_951e81fe41c3,ion mobility regulation + seebeck coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,21,1,9390,1339,1262,1015,958,1015
5663,19462,TC_89e7631415c8,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_2877bc740945,GC_4a92e5f4fe38::GC_4b155e3c784d,hydrogel + thermoelectric conversion,GC_4b155e3c784d,thermoelectric conversion,mechanism_or_process,2,3,0,0,,,TP_2877bc740945,CL_6a292087172e,GC_4b155e3c784d::GC_951e81fe41c3,ion mobility regulation + thermoelectric conversion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,4,21,1,9390,667,590,474,417,474
5664,19463,TC_6a21f60ff90f,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_294f5b0fb07a,GC_4a92e5f4fe38::GC_c6f96235805f,hydrogel + tecs,GC_c6f96235805f,tecs,literal_formula,1,1,0,0,,,TP_294f5b0fb07a,CL_89547adf4ad4,GC_951e81fe41c3::GC_c6f96235805f,ion mobility regulation + tecs,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7778,7701,4877,4820,4877
5665,19464,TC_09a0b3d7e07b,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_2a38c8648322,GC_4a92e5f4fe38::GC_96ad18401ea9,hydrogel + colligative property,GC_96ad18401ea9,colligative property,outcome_or_property,1,1,0,0,,,TP_2a38c8648322,CL_ea919dab6bc5,GC_951e81fe41c3::GC_96ad18401ea9,ion mobility regulation + colligative property,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7779,7702,4878,4821,4878
5666,19465,TC_a15c54db95f5,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_2d43302b803a,GC_4a92e5f4fe38::GC_e9d78ff58518,hydrogel + structure breaking salt,GC_e9d78ff58518,structure breaking salt,material_or_structure,1,2,0,0,,,TP_2d43302b803a,CL_e63f1dccc598,GC_951e81fe41c3::GC_e9d78ff58518,ion mobility regulation + structure breaking salt,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,3,21,1,9390,2013,1936,1442,1385,1442
5667,19466,TC_f81af7e33cac,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_35832449ae1c,GC_1cfa29b05d96::GC_4a92e5f4fe38,textile electrode + hydrogel,GC_1cfa29b05d96,textile electrode,material_or_structure,1,1,0,0,,,TP_35832449ae1c,CL_19d1e0f511c0,GC_1cfa29b05d96::GC_951e81fe41c3,ion mobility regulation + textile electrode,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7780,7703,4879,4822,4879
5668,19467,TC_715f893f6bb2,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_487851209db8,GC_4a92e5f4fe38::GC_dad97d797387,hydrogel + redox reaction,GC_dad97d797387,redox reaction,mechanism_or_process,2,2,0,0,,,TP_487851209db8,CL_fcd9c1693096,GC_951e81fe41c3::GC_dad97d797387,ion mobility regulation + redox reaction,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,21,1,9390,1340,1263,1016,959,1016
5669,19472,TC_3de6106abea2,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_4fae5a823364,GC_4a92e5f4fe38::GC_78497a3caea5,hydrogel + li+ ion,GC_78497a3caea5,li+ ion,material_or_structure,1,1,0,0,,,TP_4fae5a823364,CL_c3f8a2959348,GC_78497a3caea5::GC_951e81fe41c3,ion mobility regulation + li+ ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7784,7707,4880,4823,4880
5670,19473,TC_f2207061fbbb,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_d9bc01230a76,GC_4a92e5f4fe38::GC_951e81fe41c3,hydrogel + ion mobility regulation,GC_951e81fe41c3,ion mobility regulation,mechanism_or_process,1,1,0,0,,,IP_d9bc01230a76,TP_5a33fdd26739,GC_27998e08b8e3::GC_4a92e5f4fe38,hydration + hydrogel,GC_27998e08b8e3,hydration,mechanism_or_process,1,1,0,0,,,TP_5a33fdd26739,CL_a94403d72768,GC_27998e08b8e3::GC_951e81fe41c3,ion mobility regulation + hydration,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7785,7708,4881,4824,4881
