audit_order,candidate_id,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank
18665,TC_286be8610f76,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bb113eac6798,GC_4a92e5f4fe38::GC_b03a6b8899f1,hydrogel + zn2,GC_b03a6b8899f1,zn2,literal_formula,1,1,0,0,,,IP_bb113eac6798,TP_d8ba219b2ad3,GC_27b4968fb9f4::GC_4a92e5f4fe38,quasi stable + hydrogel,GC_27b4968fb9f4,quasi stable,untyped_extractive_keyword,1,1,0,0,,,TP_d8ba219b2ad3,CL_82ce4c7dafdd,GC_27b4968fb9f4::GC_b03a6b8899f1,zn2 + quasi stable,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7235,7158,,
18666,TC_2e39d58e83a9,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bb113eac6798,GC_4a92e5f4fe38::GC_b03a6b8899f1,hydrogel + zn2,GC_b03a6b8899f1,zn2,literal_formula,1,1,0,0,,,IP_bb113eac6798,TP_d9048e5b9aeb,GC_2e8e201aef30::GC_4a92e5f4fe38,liquid state + hydrogel,GC_2e8e201aef30,liquid state,untyped_extractive_keyword,1,1,0,0,,,TP_d9048e5b9aeb,CL_b8d8c07b9788,GC_2e8e201aef30::GC_b03a6b8899f1,zn2 + liquid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7236,7159,,
18669,TC_6b9ba9a5e589,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bb113eac6798,GC_4a92e5f4fe38::GC_b03a6b8899f1,hydrogel + zn2,GC_b03a6b8899f1,zn2,literal_formula,1,1,0,0,,,IP_bb113eac6798,TP_de4e793f2487,GC_4a92e5f4fe38::GC_6f3be58a8f19,hydrogel + real time,GC_6f3be58a8f19,real time,untyped_extractive_keyword,1,1,0,0,,,TP_de4e793f2487,CL_cd1bf7ae4f01,GC_6f3be58a8f19::GC_b03a6b8899f1,zn2 + real time,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7238,7161,,
18674,TC_89131bf7ec58,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bb113eac6798,GC_4a92e5f4fe38::GC_b03a6b8899f1,hydrogel + zn2,GC_b03a6b8899f1,zn2,literal_formula,1,1,0,0,,,IP_bb113eac6798,TP_eeb3f4c4c3cc,GC_4a92e5f4fe38::GC_66b471744909,hydrogel + conformal thermogalvanic generator,GC_66b471744909,conformal thermogalvanic generator,device_or_context,1,1,0,0,,,TP_eeb3f4c4c3cc,CL_20249d4ad7e0,GC_66b471744909::GC_b03a6b8899f1,zn2 + conformal thermogalvanic generator,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7243,7166,,
18675,TC_936dd7af4596,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bb113eac6798,GC_4a92e5f4fe38::GC_b03a6b8899f1,hydrogel + zn2,GC_b03a6b8899f1,zn2,literal_formula,1,1,0,0,,,IP_bb113eac6798,TP_ef3f10b878d1,GC_3286395881b3::GC_4a92e5f4fe38,long term + hydrogel,GC_3286395881b3,long term,untyped_extractive_keyword,1,1,0,0,,,TP_ef3f10b878d1,CL_41675fac74b4,GC_3286395881b3::GC_b03a6b8899f1,zn2 + long term,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7244,7167,,
18677,TC_9fd5bd013c49,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bb113eac6798,GC_4a92e5f4fe38::GC_b03a6b8899f1,hydrogel + zn2,GC_b03a6b8899f1,zn2,literal_formula,1,1,0,0,,,IP_bb113eac6798,TP_f938b2c6a1a2,GC_3be2e7216e42::GC_4a92e5f4fe38,self powered + hydrogel,GC_3be2e7216e42,self powered,untyped_extractive_keyword,1,1,0,0,,,TP_f938b2c6a1a2,CL_408e559dd940,GC_3be2e7216e42::GC_b03a6b8899f1,zn2 + self powered,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,7246,7169,,
18689,TC_89b693693beb,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_1d2c8bfd05c2,GC_4a92e5f4fe38::GC_519340eb3e00,hydrogel + temperature responsive,GC_519340eb3e00,temperature responsive,untyped_extractive_keyword,1,1,0,0,,,TP_1d2c8bfd05c2,CL_bc601fc1424c,GC_519340eb3e00::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + temperature responsive,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1551,1474,,
18690,TC_5ef245160000,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_273192b203dc,GC_4a92e5f4fe38::GC_e9abbbf10922,hydrogel + thermo reversible,GC_e9abbbf10922,thermo reversible,untyped_extractive_keyword,1,1,0,0,,,TP_273192b203dc,CL_771fb7bc3a1c,GC_ceeadafff2c5::GC_e9abbbf10922,pva/sa/peg/nabf4 1 + thermo reversible,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1552,1475,,
18698,TC_c452f7a1196b,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_4cd870e9d088,GC_4a92e5f4fe38::GC_e3dc7a9d810c,hydrogel + quasi solid state,GC_e3dc7a9d810c,quasi solid state,untyped_extractive_keyword,1,2,0,0,,,TP_4cd870e9d088,CL_19d8e36b0de6,GC_ceeadafff2c5::GC_e3dc7a9d810c,pva/sa/peg/nabf4 1 + quasi solid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,2,5,21,1,9390,1528,1451,,
18699,TC_607d2bfbfa5b,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_4d0996278de2,GC_4a92e5f4fe38::GC_a15216d3da74,hydrogel + hydrogel thermo electrochemical cell,GC_a15216d3da74,hydrogel thermo electrochemical cell,device_or_context,1,1,0,0,,,TP_4d0996278de2,CL_cb5e40777c1a,GC_a15216d3da74::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + hydrogel thermo electrochemical cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1556,1479,,
18700,TC_e2a0a3311ac8,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_4e46de07af2d,GC_138545480ba1::GC_4a92e5f4fe38,thermo electrochemical + hydrogel,GC_138545480ba1,thermo electrochemical,untyped_extractive_keyword,1,1,0,0,,,TP_4e46de07af2d,CL_7e4e24889355,GC_138545480ba1::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + thermo electrochemical,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1557,1480,,
18701,TC_ccdaaa8f1c46,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_4e8d6a277f10,GC_4a92e5f4fe38::GC_50c64ed68beb,hydrogel + freeze tolerance,GC_50c64ed68beb,freeze tolerance,untyped_extractive_keyword,1,1,0,0,,,TP_4e8d6a277f10,CL_4e60724e0257,GC_50c64ed68beb::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + freeze tolerance,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1558,1481,,
18704,TC_7aa09d95d31d,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_5ec4ae573029,GC_4a92e5f4fe38::GC_d7e4ea27d643,hydrogel + quasi solid,GC_d7e4ea27d643,quasi solid,untyped_extractive_keyword,1,1,0,0,,,TP_5ec4ae573029,CL_2692bff9d7b6,GC_ceeadafff2c5::GC_d7e4ea27d643,pva/sa/peg/nabf4 1 + quasi solid,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,2,9390,1561,1484,,
18713,TC_8390ca03a434,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_7b3c19dcd149,GC_4a92e5f4fe38::GC_649527c4ec05,hydrogel + self humidifying,GC_649527c4ec05,self humidifying,untyped_extractive_keyword,1,1,0,0,,,TP_7b3c19dcd149,CL_4817bda1a03c,GC_649527c4ec05::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + self humidifying,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1569,1492,,
18714,TC_016603077776,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_7c34a0e76b70,GC_4a92e5f4fe38::GC_add8780f20fe,hydrogel + molecular dynamics simulations,GC_add8780f20fe,molecular dynamics simulations,evidence_method,1,1,0,0,,,TP_7c34a0e76b70,CL_a462e4f530e9,GC_add8780f20fe::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + molecular dynamics simulations,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1570,1493,,
18718,TC_0db2a8f88682,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_8d1baadc5b21,GC_4a92e5f4fe38::GC_d1b9a44d61c7,hydrogel + atten tion,GC_d1b9a44d61c7,atten tion,untyped_extractive_keyword,1,1,0,0,,,TP_8d1baadc5b21,CL_a34c1d03b554,GC_ceeadafff2c5::GC_d1b9a44d61c7,pva/sa/peg/nabf4 1 + atten tion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1573,1496,,
18722,TC_da39c1111d75,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_a113419bc98d,GC_3ea8786de366::GC_4a92e5f4fe38,thermogalvanic cell + hydrogel,GC_3ea8786de366,thermogalvanic cell,device_or_context,1,1,0,0,,,TP_a113419bc98d,CL_3739f13096ef,GC_3ea8786de366::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + thermogalvanic cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1577,1500,,
18735,TC_6703042e93bf,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_cb0a8e05227c,GC_02010c234a8a::GC_4a92e5f4fe38,eco friendliness + hydrogel,GC_02010c234a8a,eco friendliness,untyped_extractive_keyword,1,1,0,0,,,TP_cb0a8e05227c,CL_5076183a5e5e,GC_02010c234a8a::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + eco friendliness,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1588,1511,,
18740,TC_31123f2a4534,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_d553d9821747,GC_4a92e5f4fe38::GC_9f7eee750593,hydrogel + millimeter level,GC_9f7eee750593,millimeter level,untyped_extractive_keyword,1,1,0,0,,,TP_d553d9821747,CL_e0fab55f99d5,GC_9f7eee750593::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + millimeter level,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1593,1516,,
18741,TC_348814b22a40,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_d61ca884fa21,GC_4a92e5f4fe38::GC_dda7f8bc7f7c,hydrogel + array thermogalvanic,GC_dda7f8bc7f7c,array thermogalvanic,untyped_extractive_keyword,1,1,0,0,,,TP_d61ca884fa21,CL_c7d1543c9c18,GC_ceeadafff2c5::GC_dda7f8bc7f7c,pva/sa/peg/nabf4 1 + array thermogalvanic,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1594,1517,,
18742,TC_43088292dc7a,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_d8ba219b2ad3,GC_27b4968fb9f4::GC_4a92e5f4fe38,quasi stable + hydrogel,GC_27b4968fb9f4,quasi stable,untyped_extractive_keyword,1,1,0,0,,,TP_d8ba219b2ad3,CL_05d1d15ca6b4,GC_27b4968fb9f4::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + quasi stable,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1595,1518,,
18743,TC_c8e5bf2cc2d5,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_d9048e5b9aeb,GC_2e8e201aef30::GC_4a92e5f4fe38,liquid state + hydrogel,GC_2e8e201aef30,liquid state,untyped_extractive_keyword,1,1,0,0,,,TP_d9048e5b9aeb,CL_3efb695f9991,GC_2e8e201aef30::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + liquid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1596,1519,,
18746,TC_93de4ea34288,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_de4e793f2487,GC_4a92e5f4fe38::GC_6f3be58a8f19,hydrogel + real time,GC_6f3be58a8f19,real time,untyped_extractive_keyword,1,1,0,0,,,TP_de4e793f2487,CL_0b61f17ee99c,GC_6f3be58a8f19::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + real time,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1598,1521,,
18751,TC_1634f05283d4,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_bd01579eb21c,GC_4a92e5f4fe38::GC_ceeadafff2c5,hydrogel + pva/sa/peg/nabf4 1,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,1,3,0,0,,,IP_bd01579eb21c,TP_eeb3f4c4c3cc,GC_4a92e5f4fe38::GC_66b471744909,hydrogel + conformal thermogalvanic generator,GC_66b471744909,conformal thermogalvanic generator,device_or_context,1,1,0,0,,,TP_eeb3f4c4c3cc,CL_dc4430bd9598,GC_66b471744909::GC_ceeadafff2c5,pva/sa/peg/nabf4 1 + conformal thermogalvanic generator,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,21,1,9390,1603,1526,,
