paper_id,analysis_layer,source_membership,year,title,paper_concept_id,concept_occurrence_id,doi,sentence_id,sentence_text,sentence_char_start,sentence_char_end,surface_text,normalized_label,normalization_operations,lexical_category,head_token,char_start,char_end,extractor_pattern,document_frequency,paper_occurrence_count,token_count,selection_score,global_concept_id,layer_node_id,span_exact_match,semantic_addition_allowed,selection_scope,cross_paper_frequency_used_for_selection,verifier_status,occurrence_count
P0628,holdout,iTE,2020,Enhanced thermoelectric performances of flexible PEDOT:PSS film by synergistically tuning the ordering structure and oxidation state,PC_915247b94b13,CO_8392fffc5ab1,10.1016/j.jmat.2020.01.001,6,Our work demonstrated the feasibility to controllably tailor the thermoelectric and mechanical performance of the PEDOT:PSS flexible polymer thermoelectric thin film.,1009,1175,PEDOT:PSS flexible polymer,pedot pss flexible polymer,lowercase,material_or_structure,polymer,1123,1149,head_noun_phrase,1,1,4,4.2479,GC_21a2862cab07,LN_9d99e1fa717e,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0628,holdout,iTE,2020,Enhanced thermoelectric performances of flexible PEDOT:PSS film by synergistically tuning the ordering structure and oxidation state,PC_2e57f3c68fda,CO_e71c8e55a61a,10.1016/j.jmat.2020.01.001,2,"Herein, we reported an enhanced thermoelectric power factor of PEDOT:PSS from around 1 mu Wm(-1) K-2 to 117 mu W m(-1) K-2 and high substrate-free strain of 20% through synergistically tuning the ordering structure and the oxidation state.",134,373,substrate-free,substrate free,hyphen_to_space,untyped_extractive_keyword,free,266,280,generic_hyphenated_keyword,1,1,2,2.9279,GC_6af0f4941608,LN_31bf8ecece74,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0628,holdout,iTE,2020,Enhanced thermoelectric performances of flexible PEDOT:PSS film by synergistically tuning the ordering structure and oxidation state,PC_00143a9f1a10,CO_4a7deb20ff17,10.1016/j.jmat.2020.01.001,2,"Herein, we reported an enhanced thermoelectric power factor of PEDOT:PSS from around 1 mu Wm(-1) K-2 to 117 mu W m(-1) K-2 and high substrate-free strain of 20% through synergistically tuning the ordering structure and the oxidation state.",134,373,thermoelectric power,thermoelectric power,identity,outcome_or_property,power,166,186,head_noun_phrase,161,2,2,3.4496,GC_daadfd6b705e,LN_01770db3d089,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P0628,holdout,iTE,2020,Enhanced thermoelectric performances of flexible PEDOT:PSS film by synergistically tuning the ordering structure and oxidation state,PC_fb738d2cfd5f,CO_eff6b80fbbb8,10.1016/j.jmat.2020.01.001,2,"Herein, we reported an enhanced thermoelectric power factor of PEDOT:PSS from around 1 mu Wm(-1) K-2 to 117 mu W m(-1) K-2 and high substrate-free strain of 20% through synergistically tuning the ordering structure and the oxidation state.",134,373,thermoelectric power factor,thermoelectric power factor,identity,outcome_or_property,factor,166,193,head_noun_phrase,28,2,3,3.5096,GC_4b34131eceda,LN_a639cbac7e7d,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_667600b185a2,CO_8bd84d41d278,10.1021/acsami.0c11752,8,"The developed thermoelectric supercapacitor exhibits reversible charging-discharging behavior under repeated disconnecting-connecting of an external load with a constant temperature difference, which offers a novel strategy for heat-to-electricity energy conversion from steady-temperature heat sources.",1123,1426,charging-discharging,charging discharging,hyphen_to_space,untyped_extractive_keyword,discharging,1187,1207,generic_hyphenated_keyword,4,1,2,2.9279,GC_c88941c4e286,LN_1ef277f52978,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_6fdec8f3ee1e,CO_2ae50092309a,10.1021/acsami.0c11752,8,"The developed thermoelectric supercapacitor exhibits reversible charging-discharging behavior under repeated disconnecting-connecting of an external load with a constant temperature difference, which offers a novel strategy for heat-to-electricity energy conversion from steady-temperature heat sources.",1123,1426,constant temperature difference,constant temperature difference,identity,mechanism_or_process,difference,1284,1315,head_noun_phrase,5,1,3,4.3879,GC_37e0e110697a,LN_88c9edaa95cb,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_63247ebdc90b,CO_d5f9d6710b01,10.1021/acsami.0c11752,8,"The developed thermoelectric supercapacitor exhibits reversible charging-discharging behavior under repeated disconnecting-connecting of an external load with a constant temperature difference, which offers a novel strategy for heat-to-electricity energy conversion from steady-temperature heat sources.",1123,1426,disconnecting-connecting,disconnecting connecting,hyphen_to_space,untyped_extractive_keyword,connecting,1232,1256,generic_hyphenated_keyword,1,1,2,2.9279,GC_4c253d474bed,LN_97e8e5b6860d,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_c538c19ef418,CO_78f1ee26fa68,10.1021/acsami.0c11752,6,"We evaluated the electrode-dependent temperature sensitivity of the double layer capacitance of these hydrogels, which revealed that the thermally induced polarization of ions at the interface is one of the main contributors to the thermovoltage.",702,948,electrode-dependent,electrode dependent,hyphen_to_space,untyped_extractive_keyword,dependent,719,738,generic_hyphenated_keyword,4,1,2,2.9279,GC_560009ffc2e4,LN_311161c573e3,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_3d8fa1c4de32,CO_cf46841ba11b,10.1021/acsami.0c11752,8,"The developed thermoelectric supercapacitor exhibits reversible charging-discharging behavior under repeated disconnecting-connecting of an external load with a constant temperature difference, which offers a novel strategy for heat-to-electricity energy conversion from steady-temperature heat sources.",1123,1426,energy conversion,energy conversion,identity,mechanism_or_process,conversion,1371,1388,head_noun_phrase,82,1,2,4.3279,GC_49990adc781e,LN_9ecdd2aa2353,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_9458cc57a18b,CO_5e81a9b3df9a,10.1021/acsami.0c11752,4,"Along with their relatively high ionic conductivities (1.6 mS cm(-1)) and extremely low thermal conductivities (similar to 0.2 W m(-1) K-1), these hydrogels have good potential for use in heat recovery systems.",345,555,hydrogels,hydrogel,simple_plural_to_singular,material_or_structure,hydrogel,492,501,head_noun_phrase,119,2,1,4.1896,GC_4a92e5f4fe38,LN_6b8cc44fec86,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_3ae631dba1a7,CO_4779d48090b2,10.1021/acsami.0c11752,3,This study demonstrates that ionic hydrogels based on imidazolium chloride salts exhibit outstanding Seebeck coefficients of up to 10 mV K-1.,203,344,imidazolium chloride salts,imidazolium chloride salt,simple_plural_to_singular,material_or_structure,salt,257,283,head_noun_phrase,1,1,3,4.1879,GC_0af3c824cb10,LN_833de60b7512,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_8f9226e20345,CO_deac7d27daf1,10.1021/acsami.0c11752,2,Ion-conducting materials are promising candidates because of their high Seebeck coefficients.,109,202,Ion-conducting,ion conducting,lowercase; hyphen_to_space,untyped_extractive_keyword,conducting,109,123,generic_hyphenated_keyword,7,1,2,2.9279,GC_1d4b23a1bc4c,LN_56628d6837a7,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_3189fe707939,CO_c985bd89082e,10.1021/acsami.0c11752,3,This study demonstrates that ionic hydrogels based on imidazolium chloride salts exhibit outstanding Seebeck coefficients of up to 10 mV K-1.,203,344,ionic hydrogels,ionic hydrogel,simple_plural_to_singular,material_or_structure,hydrogel,232,247,head_noun_phrase,29,1,2,4.1279,GC_a6f9556eafa0,LN_c8eeebe152b2,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_5a0bc118aecc,CO_60c995e6365a,10.1021/acsami.0c11752,5,The voltage behavior in response to temperature difference (stable or transient) differs significantly depending on the metal electrode material.,556,701,metal electrode,metal electrode,identity,material_or_structure,electrode,676,691,head_noun_phrase,3,1,2,4.1279,GC_b7bfe60e69ee,LN_45dbab708b7b,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_156c49669fef,CO_04d6607361f7,10.1021/acsami.0c11752,7,Our results demonstrate the potential capability for ion and metal interactions to be used as an effective baseline for exploring ionic thermoelectric materials and devices.,949,1122,metal interactions,metal interaction,simple_plural_to_singular,mechanism_or_process,interaction,1010,1028,head_noun_phrase,1,1,2,4.3279,GC_d621356bdc2a,LN_dcabbc044604,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_9f4fbe4ac299,CO_28d77806fa29,10.1021/acsami.0c11752,8,"The developed thermoelectric supercapacitor exhibits reversible charging-discharging behavior under repeated disconnecting-connecting of an external load with a constant temperature difference, which offers a novel strategy for heat-to-electricity energy conversion from steady-temperature heat sources.",1123,1426,steady-temperature,steady temperature,hyphen_to_space,untyped_extractive_keyword,temperature,1394,1412,generic_hyphenated_keyword,1,1,2,2.9279,GC_93b561be977d,LN_fec3b49a5eee,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_713df3007dde,CO_205da2f7540c,10.1021/acsami.0c11752,5,The voltage behavior in response to temperature difference (stable or transient) differs significantly depending on the metal electrode material.,556,701,temperature difference,temperature difference,identity,mechanism_or_process,difference,592,614,head_noun_phrase,116,1,2,4.3279,GC_d18c91f9affa,LN_942c8fffcbe6,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0629,iTE,iTE,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,PC_fe09b2a6f024,CO_558caae8c94d,10.1021/acsami.0c11752,1,Thermoelectric power generation from waste heat is an important component of future sustainable development.,0,108,Thermoelectric power,thermoelectric power,lowercase,outcome_or_property,power,0,20,head_noun_phrase,161,1,2,3.3279,GC_daadfd6b705e,LN_116e3b7ecd0c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0630,holdout,iTE,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,PC_088a536f4051,CO_ca2e52907fa0,10.1016/j.cap.2020.10.012,3,"As evidence of the operability of the manufactured films as the basis of the TE device, we have designed and tested experimental lightweight thin-film thermoelectric module.",735,908,manufactured films,manufactured film,simple_plural_to_singular,material_or_structure,film,773,791,head_noun_phrase,1,1,2,4.1279,GC_0a02a7d8097d,LN_66dce73f1779,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0630,holdout,iTE,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,PC_3f8495df4735,CO_bd7d6f6d0152,10.1016/j.cap.2020.10.012,2,"The use of a zincate solution in the SILAR method allows to obtain ZnO:In film, which after post-growth annealing at 300 degrees C has low resistivity rho approximate to 0.02 Omega m, and high Seebeck coefficient-147 mu V/K and thermoelectric power factor similar to 1 mu W K-2 m(-1) at near-room temperatures.",424,734,near-room,near room,hyphen_to_space,untyped_extractive_keyword,room,711,720,generic_hyphenated_keyword,4,1,2,2.9279,GC_7f0961724017,LN_f325a23c84c1,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0630,holdout,iTE,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,PC_ced29a52239e,CO_8760fdd8552c,10.1016/j.cap.2020.10.012,1,"In this work, we used the low temperature solution growth Successive Ionic Layer Adsorption and Reaction (SILAR) for a deposition of the nanostructured undoped and indium doped (ZnO and ZnO:In) thin films on flexible polyimide (PI) substrates for their use as cheap non-toxic thermoelectric materials in the flexible thermoelectric modules of planar type to power up portable and wearable electronics and miniature devices.",0,423,non-toxic,non toxic,hyphen_to_space,untyped_extractive_keyword,toxic,266,275,generic_hyphenated_keyword,15,1,2,2.9279,GC_611b1137450c,LN_baa0cc074aaa,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0630,holdout,iTE,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,PC_68b862146898,CO_5df435334ad2,10.1016/j.cap.2020.10.012,2,"The use of a zincate solution in the SILAR method allows to obtain ZnO:In film, which after post-growth annealing at 300 degrees C has low resistivity rho approximate to 0.02 Omega m, and high Seebeck coefficient-147 mu V/K and thermoelectric power factor similar to 1 mu W K-2 m(-1) at near-room temperatures.",424,734,post-growth,post growth,hyphen_to_space,untyped_extractive_keyword,growth,516,527,generic_hyphenated_keyword,1,1,2,2.9279,GC_7d8a85c1a721,LN_e763231ee5bd,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0630,holdout,iTE,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,PC_c17433563b7d,CO_0290c11f781b,10.1016/j.cap.2020.10.012,1,"In this work, we used the low temperature solution growth Successive Ionic Layer Adsorption and Reaction (SILAR) for a deposition of the nanostructured undoped and indium doped (ZnO and ZnO:In) thin films on flexible polyimide (PI) substrates for their use as cheap non-toxic thermoelectric materials in the flexible thermoelectric modules of planar type to power up portable and wearable electronics and miniature devices.",0,423,Reaction,reaction,lowercase,mechanism_or_process,reaction,96,104,head_noun_phrase,48,1,1,4.2679,GC_a9043ffe4698,LN_60f8117c23e9,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
