domain,source_concept_id,target_concept_id,source_mention_id,target_mention_id,rank,cosine_similarity
iTE,iTE:P0990:initial_n2,iTE:P0568:initial_n2,iTE:P0990:n2,iTE:P0568:n2,9,0.845145583152771
iTE,iTE:P0990:initial_n2,iTE:P0696:initial_n4,iTE:P0990:n2,iTE:P0696:n4,10,0.8450167775154114
iTE,iTE:P0991:initial_n1,iTE:P0991:initial_n2,iTE:P0991:n1,iTE:P0991:n2,1,0.941473126411438
iTE,iTE:P0991:initial_n1,iTE:P1200:initial_n1,iTE:P0991:n1,iTE:P1200:n1,2,0.8446580171585083
iTE,iTE:P0991:initial_n1,iTE:P0827:initial_n1,iTE:P0991:n1,iTE:P0827:n1,3,0.84192955493927
iTE,iTE:P0991:initial_n1,iTE:P0827:initial_n2,iTE:P0991:n1,iTE:P0827:n2,4,0.8346650004386902
iTE,iTE:P0991:initial_n1,iTE:P1125:initial_n2,iTE:P0991:n1,iTE:P1125:n2,5,0.8323473334312439
iTE,iTE:P0991:initial_n1,iTE:P1063:initial_n2,iTE:P0991:n1,iTE:P1063:n2,6,0.8202084898948669
iTE,iTE:P0991:initial_n1,iTE:P1063:initial_n1,iTE:P0991:n1,iTE:P1063:n1,7,0.8168301582336426
iTE,iTE:P0991:initial_n1,iTE:P0531:initial_n1,iTE:P0991:n1,iTE:P0531:n1,8,0.8159828782081604
iTE,iTE:P0991:initial_n1,iTE:P1714:initial_n1,iTE:P0991:n1,iTE:P1714:n1,9,0.8129387497901917
iTE,iTE:P0991:initial_n1,iTE:P1110:initial_n2,iTE:P0991:n1,iTE:P1110:n2,10,0.8124569654464722
iTE,iTE:P0991:initial_n2,iTE:P0991:initial_n1,iTE:P0991:n2,iTE:P0991:n1,1,0.941473126411438
iTE,iTE:P0991:initial_n2,iTE:P1063:initial_n1,iTE:P0991:n2,iTE:P1063:n1,2,0.8463549017906189
iTE,iTE:P0991:initial_n2,iTE:P1030:initial_n2,iTE:P0991:n2,iTE:P1030:n2,3,0.8390622138977051
iTE,iTE:P0991:initial_n2,iTE:P1129:initial_n2,iTE:P0991:n2,iTE:P1129:n2,4,0.8369885087013245
iTE,iTE:P0991:initial_n2,iTE:P1063:initial_n2,iTE:P0991:n2,iTE:P1063:n2,5,0.8248454332351685
iTE,iTE:P0991:initial_n2,iTE:P1140:initial_n2,iTE:P0991:n2,iTE:P1140:n2,6,0.8231018781661987
iTE,iTE:P0991:initial_n2,iTE:P1092:initial_n2,iTE:P0991:n2,iTE:P1092:n2,7,0.8205796480178833
iTE,iTE:P0991:initial_n2,iTE:P1808:initial_n2,iTE:P0991:n2,iTE:P1808:n2,8,0.8202857375144958
iTE,iTE:P0991:initial_n2,iTE:P1125:initial_n2,iTE:P0991:n2,iTE:P1125:n2,9,0.8178645372390747
iTE,iTE:P0991:initial_n2,iTE:P0964:initial_n2,iTE:P0991:n2,iTE:P0964:n2,10,0.8145858645439148
iTE,iTE:P0992:initial_n1,iTE:P0992:initial_n2,iTE:P0992:n1,iTE:P0992:n2,1,0.9809532165527344
iTE,iTE:P0992:initial_n1,iTE:P0626:initial_n1,iTE:P0992:n1,iTE:P0626:n1,2,0.8547186255455017
iTE,iTE:P0992:initial_n1,iTE:P0462:initial_n1,iTE:P0992:n1,iTE:P0462:n1,3,0.8519490957260132
iTE,iTE:P0992:initial_n1,iTE:P0478:initial_n1,iTE:P0992:n1,iTE:P0478:n1,4,0.8479419350624084
iTE,iTE:P0992:initial_n1,iTE:P0462:initial_n2,iTE:P0992:n1,iTE:P0462:n2,5,0.8464412093162537
iTE,iTE:P0992:initial_n1,iTE:P0508:initial_n1,iTE:P0992:n1,iTE:P0508:n1,6,0.8461645245552063
iTE,iTE:P0992:initial_n1,iTE:P1334:initial_n1,iTE:P0992:n1,iTE:P1334:n1,7,0.8456405997276306
iTE,iTE:P0992:initial_n1,iTE:P1334:initial_n2,iTE:P0992:n1,iTE:P1334:n2,8,0.8401919007301331
iTE,iTE:P0992:initial_n1,iTE:P0409:initial_n2,iTE:P0992:n1,iTE:P0409:n2,9,0.8392744064331055
iTE,iTE:P0992:initial_n1,iTE:P0895:initial_n1,iTE:P0992:n1,iTE:P0895:n1,10,0.8386129140853882
iTE,iTE:P0992:initial_n2,iTE:P0992:initial_n1,iTE:P0992:n2,iTE:P0992:n1,1,0.9809532165527344
iTE,iTE:P0992:initial_n2,iTE:P1527:initial_n3,iTE:P0992:n2,iTE:P1527:n3,2,0.848796546459198
iTE,iTE:P0992:initial_n2,iTE:P0606:initial_n2,iTE:P0992:n2,iTE:P0606:n2,3,0.8431068658828735
iTE,iTE:P0992:initial_n2,iTE:P0462:initial_n1,iTE:P0992:n2,iTE:P0462:n1,4,0.839154064655304
iTE,iTE:P0992:initial_n2,iTE:P0626:initial_n1,iTE:P0992:n2,iTE:P0626:n1,5,0.8347286581993103
iTE,iTE:P0992:initial_n2,iTE:P1330:initial_n1,iTE:P0992:n2,iTE:P1330:n1,6,0.8333632946014404
iTE,iTE:P0992:initial_n2,iTE:P0533:initial_n3,iTE:P0992:n2,iTE:P0533:n3,7,0.8331410884857178
iTE,iTE:P0992:initial_n2,iTE:P0933:initial_n3,iTE:P0992:n2,iTE:P0933:n3,8,0.8328527808189392
iTE,iTE:P0992:initial_n2,iTE:P1778:initial_n1,iTE:P0992:n2,iTE:P1778:n1,9,0.8325806856155396
iTE,iTE:P0992:initial_n2,iTE:P1334:initial_n1,iTE:P0992:n2,iTE:P1334:n1,10,0.8321477770805359
iTE,iTE:P0993:initial_n1,iTE:P0993:initial_n2,iTE:P0993:n1,iTE:P0993:n2,1,0.930538535118103
iTE,iTE:P0993:initial_n1,iTE:P0703:initial_n1,iTE:P0993:n1,iTE:P0703:n1,2,0.9090165495872498
iTE,iTE:P0993:initial_n1,iTE:P0703:initial_n2,iTE:P0993:n1,iTE:P0703:n2,3,0.9042757153511047
iTE,iTE:P0993:initial_n1,iTE:P1362:initial_n1,iTE:P0993:n1,iTE:P1362:n1,4,0.8957200646400452
iTE,iTE:P0993:initial_n1,iTE:P1362:initial_n2,iTE:P0993:n1,iTE:P1362:n2,5,0.8880176544189453
iTE,iTE:P0993:initial_n1,iTE:P0674:initial_n1,iTE:P0993:n1,iTE:P0674:n1,6,0.8754530549049377
iTE,iTE:P0993:initial_n1,iTE:P1158:initial_n1,iTE:P0993:n1,iTE:P1158:n1,7,0.8643789887428284
iTE,iTE:P0993:initial_n1,iTE:P0636:initial_n1,iTE:P0993:n1,iTE:P0636:n1,8,0.8615599870681763
iTE,iTE:P0993:initial_n1,iTE:P0718:initial_n1,iTE:P0993:n1,iTE:P0718:n1,9,0.8615599870681763
iTE,iTE:P0993:initial_n1,iTE:P0674:initial_n2,iTE:P0993:n1,iTE:P0674:n2,10,0.8608877062797546
iTE,iTE:P0993:initial_n2,iTE:P0636:initial_n3,iTE:P0993:n2,iTE:P0636:n3,1,0.935641884803772
iTE,iTE:P0993:initial_n2,iTE:P0718:initial_n3,iTE:P0993:n2,iTE:P0718:n3,2,0.935641884803772
iTE,iTE:P0993:initial_n2,iTE:P0993:initial_n1,iTE:P0993:n2,iTE:P0993:n1,3,0.930538535118103
iTE,iTE:P0993:initial_n2,iTE:P0636:initial_n2,iTE:P0993:n2,iTE:P0636:n2,4,0.9161157011985779
iTE,iTE:P0993:initial_n2,iTE:P0718:initial_n2,iTE:P0993:n2,iTE:P0718:n2,5,0.9161157011985779
iTE,iTE:P0993:initial_n2,iTE:P1362:initial_n2,iTE:P0993:n2,iTE:P1362:n2,6,0.911195695400238
iTE,iTE:P0993:initial_n2,iTE:P1479:initial_n1,iTE:P0993:n2,iTE:P1479:n1,7,0.9035237431526184
iTE,iTE:P0993:initial_n2,iTE:P0636:initial_n1,iTE:P0993:n2,iTE:P0636:n1,8,0.90328049659729
iTE,iTE:P0993:initial_n2,iTE:P0718:initial_n1,iTE:P0993:n2,iTE:P0718:n1,9,0.90328049659729
iTE,iTE:P0993:initial_n2,iTE:P0994:initial_n1,iTE:P0993:n2,iTE:P0994:n1,10,0.9021217226982117
iTE,iTE:P0994:initial_n1,iTE:P0994:initial_n3,iTE:P0994:n1,iTE:P0994:n3,1,0.9875202178955078
iTE,iTE:P0994:initial_n1,iTE:P0994:initial_n2,iTE:P0994:n1,iTE:P0994:n2,2,0.9643917679786682
iTE,iTE:P0994:initial_n1,iTE:P1510:initial_n2,iTE:P0994:n1,iTE:P1510:n2,3,0.904339611530304
iTE,iTE:P0994:initial_n1,iTE:P1063:initial_n2,iTE:P0994:n1,iTE:P1063:n2,4,0.9041654467582703
iTE,iTE:P0994:initial_n1,iTE:P0993:initial_n2,iTE:P0994:n1,iTE:P0993:n2,5,0.9021217226982117
iTE,iTE:P0994:initial_n1,iTE:P1013:initial_n1,iTE:P0994:n1,iTE:P1013:n1,6,0.9012382626533508
iTE,iTE:P0994:initial_n1,iTE:P1479:initial_n1,iTE:P0994:n1,iTE:P1479:n1,7,0.8996446132659912
iTE,iTE:P0994:initial_n1,iTE:P0406:initial_n3,iTE:P0994:n1,iTE:P0406:n3,8,0.8989072442054749
iTE,iTE:P0994:initial_n1,iTE:P0617:initial_n2,iTE:P0994:n1,iTE:P0617:n2,9,0.896266758441925
iTE,iTE:P0994:initial_n1,iTE:P1013:initial_n2,iTE:P0994:n1,iTE:P1013:n2,10,0.8958576917648315
iTE,iTE:P0994:initial_n2,iTE:P0994:initial_n3,iTE:P0994:n2,iTE:P0994:n3,1,0.9662917852401733
iTE,iTE:P0994:initial_n2,iTE:P0994:initial_n1,iTE:P0994:n2,iTE:P0994:n1,2,0.9643917679786682
iTE,iTE:P0994:initial_n2,iTE:P1450:initial_n2,iTE:P0994:n2,iTE:P1450:n2,3,0.8993028402328491
iTE,iTE:P0994:initial_n2,iTE:P1063:initial_n2,iTE:P0994:n2,iTE:P1063:n2,4,0.8943864703178406
iTE,iTE:P0994:initial_n2,iTE:P1013:initial_n1,iTE:P0994:n2,iTE:P1013:n1,5,0.8940486907958984
iTE,iTE:P0994:initial_n2,iTE:P0813:initial_n2,iTE:P0994:n2,iTE:P0813:n2,6,0.8886340856552124
iTE,iTE:P0994:initial_n2,iTE:P1527:initial_n2,iTE:P0994:n2,iTE:P1527:n2,7,0.8877396583557129
iTE,iTE:P0994:initial_n2,iTE:P0814:initial_n2,iTE:P0994:n2,iTE:P0814:n2,8,0.8859525322914124
iTE,iTE:P0994:initial_n2,iTE:P1510:initial_n2,iTE:P0994:n2,iTE:P1510:n2,9,0.8827871084213257
iTE,iTE:P0994:initial_n2,iTE:P0533:initial_n2,iTE:P0994:n2,iTE:P0533:n2,10,0.8824160695075989
iTE,iTE:P0994:initial_n3,iTE:P0994:initial_n1,iTE:P0994:n3,iTE:P0994:n1,1,0.9875202178955078
iTE,iTE:P0994:initial_n3,iTE:P0994:initial_n2,iTE:P0994:n3,iTE:P0994:n2,2,0.9662917852401733
iTE,iTE:P0994:initial_n3,iTE:P1063:initial_n2,iTE:P0994:n3,iTE:P1063:n2,3,0.9037920832633972
iTE,iTE:P0994:initial_n3,iTE:P1510:initial_n2,iTE:P0994:n3,iTE:P1510:n2,4,0.9022252559661865
iTE,iTE:P0994:initial_n3,iTE:P1013:initial_n1,iTE:P0994:n3,iTE:P1013:n1,5,0.8939778208732605
iTE,iTE:P0994:initial_n3,iTE:P0897:initial_n2,iTE:P0994:n3,iTE:P0897:n2,6,0.8932607173919678
iTE,iTE:P0994:initial_n3,iTE:P0813:initial_n2,iTE:P0994:n3,iTE:P0813:n2,7,0.8927830457687378
iTE,iTE:P0994:initial_n3,iTE:P1013:initial_n2,iTE:P0994:n3,iTE:P1013:n2,8,0.8920816779136658
iTE,iTE:P0994:initial_n3,iTE:P1566:initial_n3,iTE:P0994:n3,iTE:P1566:n3,9,0.8898106217384338
iTE,iTE:P0994:initial_n3,iTE:P1863:initial_n2,iTE:P0994:n3,iTE:P1863:n2,10,0.889408528804779
iTE,iTE:P0996:initial_n1,iTE:P0996:initial_n2,iTE:P0996:n1,iTE:P0996:n2,1,0.9751545190811157
iTE,iTE:P0996:initial_n1,iTE:P0854:initial_n1,iTE:P0996:n1,iTE:P0854:n1,2,0.9034410119056702
iTE,iTE:P0996:initial_n1,iTE:P0854:initial_n2,iTE:P0996:n1,iTE:P0854:n2,3,0.8736235499382019
iTE,iTE:P0996:initial_n1,iTE:P1151:initial_n2,iTE:P0996:n1,iTE:P1151:n2,4,0.873221218585968
iTE,iTE:P0996:initial_n1,iTE:P0833:initial_n1,iTE:P0996:n1,iTE:P0833:n1,5,0.8672972917556763
iTE,iTE:P0996:initial_n1,iTE:P1151:initial_n1,iTE:P0996:n1,iTE:P1151:n1,6,0.8605985045433044
iTE,iTE:P0996:initial_n1,iTE:P1454:initial_n2,iTE:P0996:n1,iTE:P1454:n2,7,0.857817530632019
iTE,iTE:P0996:initial_n1,iTE:P1454:initial_n3,iTE:P0996:n1,iTE:P1454:n3,8,0.8538119792938232
iTE,iTE:P0996:initial_n1,iTE:P0887:initial_n1,iTE:P0996:n1,iTE:P0887:n1,9,0.8536460995674133
iTE,iTE:P0996:initial_n1,iTE:P0642:initial_n2,iTE:P0996:n1,iTE:P0642:n2,10,0.8526777029037476
iTE,iTE:P0996:initial_n2,iTE:P0996:initial_n1,iTE:P0996:n2,iTE:P0996:n1,1,0.9751545190811157
iTE,iTE:P0996:initial_n2,iTE:P0854:initial_n1,iTE:P0996:n2,iTE:P0854:n1,2,0.8923746347427368
iTE,iTE:P0996:initial_n2,iTE:P1454:initial_n3,iTE:P0996:n2,iTE:P1454:n3,3,0.8758888840675354
iTE,iTE:P0996:initial_n2,iTE:P1151:initial_n2,iTE:P0996:n2,iTE:P1151:n2,4,0.8725096583366394
iTE,iTE:P0996:initial_n2,iTE:P1151:initial_n1,iTE:P0996:n2,iTE:P1151:n1,5,0.8649550676345825
iTE,iTE:P0996:initial_n2,iTE:P0854:initial_n2,iTE:P0996:n2,iTE:P0854:n2,6,0.8628688454627991
iTE,iTE:P0996:initial_n2,iTE:P1454:initial_n2,iTE:P0996:n2,iTE:P1454:n2,7,0.8606181740760803
iTE,iTE:P0996:initial_n2,iTE:P0833:initial_n1,iTE:P0996:n2,iTE:P0833:n1,8,0.8483099341392517
iTE,iTE:P0996:initial_n2,iTE:P0887:initial_n1,iTE:P0996:n2,iTE:P0887:n1,9,0.839904248714447
iTE,iTE:P0996:initial_n2,iTE:P0642:initial_n1,iTE:P0996:n2,iTE:P0642:n1,10,0.8362469673156738
iTE,iTE:P0997:initial_n1,iTE:P0997:initial_n2,iTE:P0997:n1,iTE:P0997:n2,1,0.9762405157089233
iTE,iTE:P0997:initial_n1,iTE:P1474:initial_n3,iTE:P0997:n1,iTE:P1474:n3,2,0.831302285194397
iTE,iTE:P0997:initial_n1,iTE:P1562:initial_n1,iTE:P0997:n1,iTE:P1562:n1,3,0.8236188888549805
iTE,iTE:P0997:initial_n1,iTE:P0374:initial_n1,iTE:P0997:n1,iTE:P0374:n1,4,0.8144375085830688
iTE,iTE:P0997:initial_n1,iTE:P1246:initial_n1,iTE:P0997:n1,iTE:P1246:n1,5,0.8096747994422913
iTE,iTE:P0997:initial_n1,iTE:P0720:initial_n1,iTE:P0997:n1,iTE:P0720:n1,6,0.8065010905265808
iTE,iTE:P0997:initial_n1,iTE:P1307:initial_n2,iTE:P0997:n1,iTE:P1307:n2,7,0.804024875164032
iTE,iTE:P0997:initial_n1,iTE:P1285:initial_n1,iTE:P0997:n1,iTE:P1285:n1,8,0.8008866310119629
iTE,iTE:P0997:initial_n1,iTE:P1307:initial_n1,iTE:P0997:n1,iTE:P1307:n1,9,0.7995796799659729
iTE,iTE:P0997:initial_n1,iTE:P0390:initial_n1,iTE:P0997:n1,iTE:P0390:n1,10,0.7984048128128052
iTE,iTE:P0997:initial_n2,iTE:P0997:initial_n1,iTE:P0997:n2,iTE:P0997:n1,1,0.9762405157089233
iTE,iTE:P0997:initial_n2,iTE:P0374:initial_n1,iTE:P0997:n2,iTE:P0374:n1,2,0.8235445618629456
iTE,iTE:P0997:initial_n2,iTE:P1246:initial_n1,iTE:P0997:n2,iTE:P1246:n1,3,0.8183115720748901
iTE,iTE:P0997:initial_n2,iTE:P0515:initial_n1,iTE:P0997:n2,iTE:P0515:n1,4,0.816774308681488
iTE,iTE:P0997:initial_n2,iTE:P1562:initial_n1,iTE:P0997:n2,iTE:P1562:n1,5,0.8164982199668884
iTE,iTE:P0997:initial_n2,iTE:P1474:initial_n3,iTE:P0997:n2,iTE:P1474:n3,6,0.8139308094978333
iTE,iTE:P0997:initial_n2,iTE:P0374:initial_n3,iTE:P0997:n2,iTE:P0374:n3,7,0.8110355734825134
iTE,iTE:P0997:initial_n2,iTE:P1115:initial_n2,iTE:P0997:n2,iTE:P1115:n2,8,0.8108152747154236
iTE,iTE:P0997:initial_n2,iTE:P0343:initial_n1,iTE:P0997:n2,iTE:P0343:n1,9,0.8091686367988586
iTE,iTE:P0997:initial_n2,iTE:P0607:initial_n2,iTE:P0997:n2,iTE:P0607:n2,10,0.8084601163864136
iTE,iTE:P0998:initial_n1,iTE:P0998:initial_n2,iTE:P0998:n1,iTE:P0998:n2,1,0.9407337307929993
iTE,iTE:P0998:initial_n1,iTE:P1322:initial_n1,iTE:P0998:n1,iTE:P1322:n1,2,0.8509069085121155
iTE,iTE:P0998:initial_n1,iTE:P1638:initial_n2,iTE:P0998:n1,iTE:P1638:n2,3,0.8431603908538818
iTE,iTE:P0998:initial_n1,iTE:P1443:initial_n1,iTE:P0998:n1,iTE:P1443:n1,4,0.8391845226287842
iTE,iTE:P0998:initial_n1,iTE:P1322:initial_n2,iTE:P0998:n1,iTE:P1322:n2,5,0.8390280604362488
iTE,iTE:P0998:initial_n1,iTE:P0856:initial_n1,iTE:P0998:n1,iTE:P0856:n1,6,0.8372876644134521
iTE,iTE:P0998:initial_n1,iTE:P1170:initial_n2,iTE:P0998:n1,iTE:P1170:n2,7,0.8360150456428528
iTE,iTE:P0998:initial_n1,iTE:P1290:initial_n2,iTE:P0998:n1,iTE:P1290:n2,8,0.8344882130622864
iTE,iTE:P0998:initial_n1,iTE:P1481:initial_n1,iTE:P0998:n1,iTE:P1481:n1,9,0.8344311118125916
iTE,iTE:P0998:initial_n1,iTE:P1418:initial_n2,iTE:P0998:n1,iTE:P1418:n2,10,0.8340055346488953
iTE,iTE:P0998:initial_n2,iTE:P0998:initial_n1,iTE:P0998:n2,iTE:P0998:n1,1,0.9407337307929993
iTE,iTE:P0998:initial_n2,iTE:P1638:initial_n2,iTE:P0998:n2,iTE:P1638:n2,2,0.8890204429626465
iTE,iTE:P0998:initial_n2,iTE:P1290:initial_n2,iTE:P0998:n2,iTE:P1290:n2,3,0.8863284587860107
iTE,iTE:P0998:initial_n2,iTE:P1418:initial_n1,iTE:P0998:n2,iTE:P1418:n1,4,0.873596727848053
iTE,iTE:P0998:initial_n2,iTE:P0631:initial_n2,iTE:P0998:n2,iTE:P0631:n2,5,0.8732662200927734
iTE,iTE:P0998:initial_n2,iTE:P1418:initial_n2,iTE:P0998:n2,iTE:P1418:n2,6,0.8712636828422546
iTE,iTE:P0998:initial_n2,iTE:P0903:initial_n1,iTE:P0998:n2,iTE:P0903:n1,7,0.8710973858833313
iTE,iTE:P0998:initial_n2,iTE:P1778:initial_n2,iTE:P0998:n2,iTE:P1778:n2,8,0.8693863153457642
iTE,iTE:P0998:initial_n2,iTE:P1658:initial_n3,iTE:P0998:n2,iTE:P1658:n3,9,0.8683521151542664
iTE,iTE:P0998:initial_n2,iTE:P0974:initial_n1,iTE:P0998:n2,iTE:P0974:n1,10,0.8678858876228333
iTE,iTE:P0999:initial_n1,iTE:P0999:initial_n2,iTE:P0999:n1,iTE:P0999:n2,1,0.9762943387031555
iTE,iTE:P0999:initial_n1,iTE:P1680:initial_n1,iTE:P0999:n1,iTE:P1680:n1,2,0.872180700302124
iTE,iTE:P0999:initial_n1,iTE:P1680:initial_n2,iTE:P0999:n1,iTE:P1680:n2,3,0.861400306224823
iTE,iTE:P0999:initial_n1,iTE:P0989:initial_n2,iTE:P0999:n1,iTE:P0989:n2,4,0.8547544479370117
iTE,iTE:P0999:initial_n1,iTE:P1099:initial_n2,iTE:P0999:n1,iTE:P1099:n2,5,0.8457314968109131
iTE,iTE:P0999:initial_n1,iTE:P1099:initial_n1,iTE:P0999:n1,iTE:P1099:n1,6,0.841133713722229
iTE,iTE:P0999:initial_n1,iTE:P1544:initial_n1,iTE:P0999:n1,iTE:P1544:n1,7,0.8372364640235901
iTE,iTE:P0999:initial_n1,iTE:P1939:initial_n1,iTE:P0999:n1,iTE:P1939:n1,8,0.8360071778297424
iTE,iTE:P0999:initial_n1,iTE:P1831:initial_n2,iTE:P0999:n1,iTE:P1831:n2,9,0.8347583413124084
iTE,iTE:P0999:initial_n1,iTE:P1876:initial_n2,iTE:P0999:n1,iTE:P1876:n2,10,0.8335350751876831
iTE,iTE:P0999:initial_n2,iTE:P0999:initial_n1,iTE:P0999:n2,iTE:P0999:n1,1,0.9762943387031555
iTE,iTE:P0999:initial_n2,iTE:P1680:initial_n2,iTE:P0999:n2,iTE:P1680:n2,2,0.8774809241294861
iTE,iTE:P0999:initial_n2,iTE:P1680:initial_n1,iTE:P0999:n2,iTE:P1680:n1,3,0.875266432762146
iTE,iTE:P0999:initial_n2,iTE:P1544:initial_n1,iTE:P0999:n2,iTE:P1544:n1,4,0.8560814261436462
iTE,iTE:P0999:initial_n2,iTE:P1544:initial_n3,iTE:P0999:n2,iTE:P1544:n3,5,0.8496290445327759
iTE,iTE:P0999:initial_n2,iTE:P1544:initial_n4,iTE:P0999:n2,iTE:P1544:n4,6,0.8480077385902405
iTE,iTE:P0999:initial_n2,iTE:P1544:initial_n2,iTE:P0999:n2,iTE:P1544:n2,7,0.8478431105613708
iTE,iTE:P0999:initial_n2,iTE:P1099:initial_n2,iTE:P0999:n2,iTE:P1099:n2,8,0.8441315293312073
iTE,iTE:P0999:initial_n2,iTE:P1882:initial_n2,iTE:P0999:n2,iTE:P1882:n2,9,0.8432754278182983
iTE,iTE:P0999:initial_n2,iTE:P1882:initial_n1,iTE:P0999:n2,iTE:P1882:n1,10,0.843112587928772
iTE,iTE:P1000:initial_n1,iTE:P1000:initial_n2,iTE:P1000:n1,iTE:P1000:n2,1,0.9803735613822937
iTE,iTE:P1000:initial_n1,iTE:P1313:initial_n1,iTE:P1000:n1,iTE:P1313:n1,2,0.8762301206588745
iTE,iTE:P1000:initial_n1,iTE:P1063:initial_n1,iTE:P1000:n1,iTE:P1063:n1,3,0.8761804103851318
iTE,iTE:P1000:initial_n1,iTE:P1171:initial_n2,iTE:P1000:n1,iTE:P1171:n2,4,0.8741994500160217
iTE,iTE:P1000:initial_n1,iTE:P1435:initial_n1,iTE:P1000:n1,iTE:P1435:n1,5,0.8693341016769409
iTE,iTE:P1000:initial_n1,iTE:P1172:initial_n2,iTE:P1000:n1,iTE:P1172:n2,6,0.8682785034179688
iTE,iTE:P1000:initial_n1,iTE:P1172:initial_n1,iTE:P1000:n1,iTE:P1172:n1,7,0.8672534823417664
iTE,iTE:P1000:initial_n1,iTE:P0975:initial_n1,iTE:P1000:n1,iTE:P0975:n1,8,0.8667264580726624
iTE,iTE:P1000:initial_n1,iTE:P1043:initial_n1,iTE:P1000:n1,iTE:P1043:n1,9,0.8656904697418213
iTE,iTE:P1000:initial_n1,iTE:P1030:initial_n2,iTE:P1000:n1,iTE:P1030:n2,10,0.8646131753921509
iTE,iTE:P1000:initial_n2,iTE:P1000:initial_n1,iTE:P1000:n2,iTE:P1000:n1,1,0.9803735613822937
iTE,iTE:P1000:initial_n2,iTE:P1063:initial_n1,iTE:P1000:n2,iTE:P1063:n1,2,0.8763606548309326
iTE,iTE:P1000:initial_n2,iTE:P0732:initial_n2,iTE:P1000:n2,iTE:P0732:n2,3,0.8721267580986023
iTE,iTE:P1000:initial_n2,iTE:P1313:initial_n1,iTE:P1000:n2,iTE:P1313:n1,4,0.8714470863342285
iTE,iTE:P1000:initial_n2,iTE:P1172:initial_n2,iTE:P1000:n2,iTE:P1172:n2,5,0.8708513975143433
iTE,iTE:P1000:initial_n2,iTE:P1435:initial_n1,iTE:P1000:n2,iTE:P1435:n1,6,0.8686254620552063
iTE,iTE:P1000:initial_n2,iTE:P1030:initial_n2,iTE:P1000:n2,iTE:P1030:n2,7,0.8672754764556885
iTE,iTE:P1000:initial_n2,iTE:P1172:initial_n1,iTE:P1000:n2,iTE:P1172:n1,8,0.8667499423027039
iTE,iTE:P1000:initial_n2,iTE:P0745:initial_n2,iTE:P1000:n2,iTE:P0745:n2,9,0.8659282922744751
iTE,iTE:P1000:initial_n2,iTE:P1420:initial_n2,iTE:P1000:n2,iTE:P1420:n2,10,0.8653185367584229
iTE,iTE:P1001:initial_n1,iTE:P1001:initial_n2,iTE:P1001:n1,iTE:P1001:n2,1,0.9771977663040161
iTE,iTE:P1001:initial_n1,iTE:P0503:initial_n3,iTE:P1001:n1,iTE:P0503:n3,2,0.8323987722396851
iTE,iTE:P1001:initial_n1,iTE:P1145:initial_n2,iTE:P1001:n1,iTE:P1145:n2,3,0.8320104479789734
iTE,iTE:P1001:initial_n1,iTE:P1145:initial_n3,iTE:P1001:n1,iTE:P1145:n3,4,0.8269026279449463
iTE,iTE:P1001:initial_n1,iTE:P1430:initial_n2,iTE:P1001:n1,iTE:P1430:n2,5,0.8265126347541809
iTE,iTE:P1001:initial_n1,iTE:P1670:initial_n2,iTE:P1001:n1,iTE:P1670:n2,6,0.8205944895744324
iTE,iTE:P1001:initial_n1,iTE:P1539:initial_n1,iTE:P1001:n1,iTE:P1539:n1,7,0.8200485110282898
iTE,iTE:P1001:initial_n1,iTE:P1935:initial_n1,iTE:P1001:n1,iTE:P1935:n1,8,0.8178107142448425
iTE,iTE:P1001:initial_n1,iTE:P0899:initial_n1,iTE:P1001:n1,iTE:P0899:n1,9,0.8177354335784912
iTE,iTE:P1001:initial_n1,iTE:P1257:initial_n2,iTE:P1001:n1,iTE:P1257:n2,10,0.8166854381561279
iTE,iTE:P1001:initial_n2,iTE:P1001:initial_n1,iTE:P1001:n2,iTE:P1001:n1,1,0.9771977663040161
iTE,iTE:P1001:initial_n2,iTE:P0899:initial_n1,iTE:P1001:n2,iTE:P0899:n1,2,0.8432572484016418
iTE,iTE:P1001:initial_n2,iTE:P1145:initial_n2,iTE:P1001:n2,iTE:P1145:n2,3,0.8419368863105774
iTE,iTE:P1001:initial_n2,iTE:P1145:initial_n3,iTE:P1001:n2,iTE:P1145:n3,4,0.8379188776016235
iTE,iTE:P1001:initial_n2,iTE:P1269:initial_n2,iTE:P1001:n2,iTE:P1269:n2,5,0.8346714973449707
iTE,iTE:P1001:initial_n2,iTE:P1539:initial_n4,iTE:P1001:n2,iTE:P1539:n4,6,0.8320674896240234
iTE,iTE:P1001:initial_n2,iTE:P1257:initial_n2,iTE:P1001:n2,iTE:P1257:n2,7,0.8315016031265259
iTE,iTE:P1001:initial_n2,iTE:P0899:initial_n2,iTE:P1001:n2,iTE:P0899:n2,8,0.8308721780776978
iTE,iTE:P1001:initial_n2,iTE:P1568:initial_n2,iTE:P1001:n2,iTE:P1568:n2,9,0.830843985080719
iTE,iTE:P1001:initial_n2,iTE:P1539:initial_n1,iTE:P1001:n2,iTE:P1539:n1,10,0.8307715654373169
iTE,iTE:P1003:initial_n1,iTE:P1003:initial_n2,iTE:P1003:n1,iTE:P1003:n2,1,0.9606772661209106
iTE,iTE:P1003:initial_n1,iTE:P1263:initial_n2,iTE:P1003:n1,iTE:P1263:n2,2,0.8671337366104126
iTE,iTE:P1003:initial_n1,iTE:P1263:initial_n1,iTE:P1003:n1,iTE:P1263:n1,3,0.8484421372413635
