relation_id,edge_id,edge_type,analysis_layer,paper_id,doi,title,sentence_id,evidence_sentence,source_global_concept_id,source_label,source_node_id,predicate_surface,predicate_normalized,target_global_concept_id,target_label,target_node_id,pair_id,pair_key,assertion_status,risk_reasons,strict_syntax_eligible,semantic_verdict,direct_sentence_entailment,claim_context,human_confirmation_status,review_basis,decision_rationale,edge_state,directed,graph_eligible,production_graph_eligible,graph_edge_status
AR_d20ee0d670a0,AR_d20ee0d670a0,direct_relation_candidate_audit,iTE,P0525,10.1016/j.cej.2025.170879,Synergistic coordination engineering and electrodes ion-attractive boost negative thermoelectric performance in hydrogel fibers for advanced wearable electronics,5,"In thermoelectric hydrogel fibers, the thermal migration of Li+ is suppressed by coordination interactions, while strong anion adsorption on conductive carbon paper electrodes synergistically enhances the concentration difference between anions and cations, leading to a remarkably negative Si of -55 mV K- 1.",GC_96687fd1b877,anion adsorption,LN_e6d41c823d5d,enhances,enhance,GC_720e69b53d5a,concentration difference,LN_4b92fed2a0dd,IP_8836d6fae355,GC_720e69b53d5a::GC_96687fd1b877,observed_assertion,,True,accepted,True,study_mechanism_result,pending,two_independent_AI_original_sentence_reviews,anion adsorption directly enhances the concentration difference,semantic_accepted_human_pending,True,False,False,audit_only
AR_6976d1ef1a66,AR_6976d1ef1a66,direct_relation_candidate_audit,iTE,P0530,10.1016/j.ijheatmasstransfer.2025.126758,Effects of thermoosmosis and thermophoresis of finite-sized ions along with a pressure-driven flow on the thermoelectric field in a conical hydrophobic nanopore,2,We have also considered the impact of an imposed pressure gradient to enhance the thermoelectric transport.,GC_85c4144288cc,imposed pressure gradient,LN_7a7fe37c11c4,enhance,enhance,GC_273b14507b1d,thermoelectric transport,LN_0c8fe17e5a8a,IP_4a6880708d0e,GC_273b14507b1d::GC_85c4144288cc,purpose_or_design,,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_c120b532b695,AR_c120b532b695,direct_relation_candidate_audit,iTE,P0530,10.1016/j.ijheatmasstransfer.2025.126758,Effects of thermoosmosis and thermophoresis of finite-sized ions along with a pressure-driven flow on the thermoelectric field in a conical hydrophobic nanopore,4,"In addition, the geometric asymmetry of the conical pore also generates an ionic concentration gradient.",GC_1b4bd81e3b05,conical pore,LN_468df52cbf13,generates,generate,GC_dcc12f3294ea,ionic concentration gradient,LN_0a30208ae715,IP_9ac23ec4ecc2,GC_1b4bd81e3b05::GC_dcc12f3294ea,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_bb299018bff4,AR_bb299018bff4,direct_relation_candidate_audit,iTE,P0535,10.1039/d5se01406a,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,8,The synergistic combination of engineered ionic migration channels and phonon-scattering interfaces yields an optimal balance between a high Seebeck coefficient and low thermal conductivity.,GC_9afe334f36ec,phonon scattering,LN_3c10245fc5ab,yields,yield,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,IP_92b50d935fff,GC_6cdb23f33c74::GC_9afe334f36ec,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_d9391f6ff3d8,AR_d9391f6ff3d8,direct_relation_candidate_audit,iTE,P0535,10.1039/d5se01406a,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,7,The simulations elucidate that the strong hydrogen-bonding network and the presence of multiple mobile ion species facilitate efficient thermodiffusion while maintaining low phonon transport.,GC_8dbf90ac4aad,multiple mobile ion,LN_e17726129330,facilitate,facilitate,GC_854d252d9a45,thermodiffusion,LN_fe84ac5d0da0,IP_e08e95c40f48,GC_854d252d9a45::GC_8dbf90ac4aad,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_7152a675d679,AR_7152a675d679,direct_relation_candidate_audit,iTE,P0537,10.1126/sciadv.adk2098,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,4,"Strong coordination of lithium ion with ether oxygen and the anion-rich clusters generated by ion-preferential association promote rapid transport of the anions and boost Eastman entropy change, resulting in a huge negative ionic Seebeck coefficient (-15 millivolts per kelvin) and a high electrical conductivity (1.86 millisiemens per centimeter) at 50% relative humidity.",GC_7a689ab39691,rapid transport,LN_a9c740b695d4,boost,boost,GC_b3cabb5190a2,eastman entropy,LN_5ec1a0dcaa77,IP_513e03c1a032,GC_7a689ab39691::GC_b3cabb5190a2,observed_assertion,risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_e341874bf860,AR_e341874bf860,direct_relation_candidate_audit,iTE,P0537,10.1126/sciadv.adk2098,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,4,"Strong coordination of lithium ion with ether oxygen and the anion-rich clusters generated by ion-preferential association promote rapid transport of the anions and boost Eastman entropy change, resulting in a huge negative ionic Seebeck coefficient (-15 millivolts per kelvin) and a high electrical conductivity (1.86 millisiemens per centimeter) at 50% relative humidity.",GC_3ac0632d429e,ion preferential association,LN_7a9eded470c5,promote,promote,GC_7a689ab39691,rapid transport,LN_a9c740b695d4,IP_f5fe22db6ce0,GC_3ac0632d429e::GC_7a689ab39691,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_0f0e80f66bdc,AR_0f0e80f66bdc,direct_relation_candidate_audit,iTE,P0540,10.1039/d4ta08215j,Stable ionic thermopower materials for waste heat recovery above 100 °C,4,"The hydrogen bonding networks in PA/OPBI enable efficient proton conduction through hopping, ensuring high conductivity at elevated temperatures.",GC_18768952b49a,hydrogen bonding network,LN_57798185082f,enable,enable,GC_c21beccead48,conductivity,LN_a367f5923d44,IP_38eeefdb5cd2,GC_18768952b49a::GC_c21beccead48,observed_assertion,risk_cross_clause,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_e4faddcdfbe0,AR_e4faddcdfbe0,direct_relation_candidate_audit,iTE,P0552,10.1002/aenm.202302472,Giant Thermoelectric Performance of N-Type Ionogels by Synergistic Dopings of Cations and Anions,7,Both can retard the migration of the BMIM+ cations and thus increase the difference in the mobilities of BMIM+ and BF4-.,GC_c5590b164e57,migration,LN_690cedca5dc7,increase,increase,GC_8a722f448926,bmim+,LN_37f2c7d28d5f,IP_61158d623912,GC_8a722f448926::GC_c5590b164e57,hypothetical_or_modal,risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_ae24261c352b,AR_ae24261c352b,direct_relation_candidate_audit,iTE,P0556,10.1002/adfm.202303311,Great Enhancement in the Thermopower of Ionic Liquid by a Metal-Organic Framework,8,The enhancement in the thermopower is attributed to the increase in the difference of the mobilities of EMIM+ and DCA(-) by ZIF-8.,GC_118af0040619,thermopower,LN_216afe04d2ac,increase,increase,GC_ad5ffde68cd9,emim+,LN_29a132d3be3d,IP_e74c9601f27e,GC_118af0040619::GC_ad5ffde68cd9,purpose_or_design,risk_nominal_predicate,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_546827522cb3,AR_546827522cb3,direct_relation_candidate_audit,iTE,P0561,10.1002/cey2.70225,Mixed Ion-Electron Thermoelectric Generators With Ionogels Blended With MXene Continuously Harvesting Heat Under Both Steady and Fluctuated Temperature Gradients,8,"Under a steady temperature gradient, the MTEGs provide a stable output voltage and exhibit TE behavior comparable to that of conventional thermoelectric generators employing electronic TE materials.",GC_f34a82d9630d,steady temperature gradient,LN_26a948497b0d,provide,provide,GC_7dc3f7bc0489,stable output voltage,LN_02e0d807d1cf,IP_ec9574bc1356,GC_7dc3f7bc0489::GC_f34a82d9630d,observed_assertion,risk_cross_clause,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_0d609ff0c618,AR_0d609ff0c618,direct_relation_candidate_audit,iTE,P0567,10.1039/d3cc04199a,The enhanced ionic thermal potential by a polarized electrospun membrane,3,Adding a polarized membrane to ionic thermoelectric devices induces dipole-ion interaction and enhances the thermal voltage by more than double.,GC_d6b83e34d293,polarized membrane,LN_b7291357d637,induces,induce,GC_7741923acdde,dipole ion interaction,LN_a3518418428e,IP_2282a723a962,GC_7741923acdde::GC_d6b83e34d293,purpose_or_design,,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_ddb86a53c811,AR_ddb86a53c811,direct_relation_candidate_audit,iTE,P0567,10.1039/d3cc04199a,The enhanced ionic thermal potential by a polarized electrospun membrane,3,Adding a polarized membrane to ionic thermoelectric devices induces dipole-ion interaction and enhances the thermal voltage by more than double.,GC_7741923acdde,dipole ion interaction,LN_a3518418428e,enhances,enhance,GC_d0f1f045dc61,thermal voltage,LN_0df650b7ec1a,IP_96c7687e7845,GC_7741923acdde::GC_d0f1f045dc61,observed_assertion,risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_71c78b8d3a03,AR_71c78b8d3a03,direct_relation_candidate_audit,iTE,P0569,10.1016/j.cej.2023.147257,Great enhancement in the ionic thermopower of ionogels by cationic doping,2,Controlling the ion-ion interaction of ITE materials can increase the ionic thermopower.,GC_4851f3b91754,ion ion interaction,LN_6df0f74f6bae,increase,increase,GC_f0253d479934,ionic thermopower,LN_46f1903152e3,IP_27773f09c9eb,GC_4851f3b91754::GC_f0253d479934,hypothetical_or_modal,,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_fc6b9ece2931,AR_fc6b9ece2931,direct_relation_candidate_audit,iTE,P0569,10.1016/j.cej.2023.147257,Great enhancement in the ionic thermopower of ionogels by cationic doping,6,"Among these acetate salts, Na+ doping can give rise to the highest enhancement in the thermoelectric properties of the ionogels.",GC_9bb6fd64c3ae,na+ doping,LN_b7bb528f78bf,give rise to,give_rise_to,GC_82f863b160b5,thermoelectric property,LN_df07834fe835,IP_57bb8b59995a,GC_82f863b160b5::GC_9bb6fd64c3ae,hypothetical_or_modal,,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_8c60377e81cb,AR_8c60377e81cb,direct_relation_candidate_audit,iTE,P0572,10.1002/asia.70880,Multicomponent Synergistic Optimization of Thermoelectric Properties in PVDF-HFP Ionogels,6,"The experimental results show that, compared to the single-factor modulation scheme, the multicomponent synergistic optimization scheme significantly enhances the thermoelectric performance of the ionogel.",GC_2b6cea056b4c,single factor,LN_127065385c05,enhances,enhance,GC_e7888ba5e114,ionogel,LN_a183927bfcc4,IP_f856b520176b,GC_2b6cea056b4c::GC_e7888ba5e114,observed_assertion,risk_cross_clause; risk_long_endpoint_gap; risk_coordinated_inherited_subject,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_253a8aada302,AR_253a8aada302,direct_relation_candidate_audit,iTE,P0579,10.1002/eem2.70358,"Synergistic Design of Composite Ionogels With Enhanced Thermoelectric Properties, Mechanical Stretchability, and Sustainable Recyclability",3,"This study introduces a stretchable, recyclable composite ionogel formed through reversible hydrogen bonding between polyvinyl alcohol (PVA) and tetramethylpiperidine-1-oxyl-oxidized cellulose nanofibres (CNFs), which confines the ionic liquid 1-ethyl-3-methylimidazolium dicyanamide (EMIM:DCA) by establishing a dynamic network structure.",GC_85aab1a2d2f3,recyclable composite ionogel,LN_d9e645fc9672,confines,confine,GC_671c9eea2e49,dynamic network,LN_b935c2a6c5fc,IP_33699089e831,GC_671c9eea2e49::GC_85aab1a2d2f3,observed_assertion,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_0f6b29796b2a,AR_0f6b29796b2a,direct_relation_candidate_audit,iTE,P0585,10.1016/j.compositesb.2026.113490,Aligned cellulose nanofibril ionogels with continuous micro-nanochannels for ionic thermoelectrics and self-powered sensors,7,"Meanwhile, nano-confinement effects enhance ion selectivity at low concentrations and promote asymmetric ion distribution, leading to a synergistic improvement of thermoelectric performance.",GC_ea081e94ad47,nano confinement,LN_09487a6d8657,promote,promote,GC_fd193d5b7010,asymmetric ion,LN_be45a36ac4a7,IP_c7aa4dfcda31,GC_ea081e94ad47::GC_fd193d5b7010,observed_assertion,risk_other_predicate_between_endpoints; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_c75b13b9e81d,AR_c75b13b9e81d,direct_relation_candidate_audit,iTE,P0585,10.1016/j.compositesb.2026.113490,Aligned cellulose nanofibril ionogels with continuous micro-nanochannels for ionic thermoelectrics and self-powered sensors,7,"Meanwhile, nano-confinement effects enhance ion selectivity at low concentrations and promote asymmetric ion distribution, leading to a synergistic improvement of thermoelectric performance.",GC_ea081e94ad47,nano confinement,LN_09487a6d8657,enhance,enhance,GC_fd193d5b7010,asymmetric ion,LN_be45a36ac4a7,IP_c7aa4dfcda31,GC_ea081e94ad47::GC_fd193d5b7010,observed_assertion,risk_other_predicate_between_endpoints,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_ebb645d69158,AR_ebb645d69158,direct_relation_candidate_audit,iTE,P0585,10.1016/j.compositesb.2026.113490,Aligned cellulose nanofibril ionogels with continuous micro-nanochannels for ionic thermoelectrics and self-powered sensors,4,"However, conventional ionogels typically possess disordered polymer networks, which lead to low ionic conductivity and limited Seebeck coefficient enhancement.",GC_b8ac594e358f,possess disordered polymer network,LN_a5084d714fae,lead to,lead_to,GC_bc536166f47d,ionic conductivity,LN_9721c108e06f,IP_54e22ece0f46,GC_b8ac594e358f::GC_bc536166f47d,observed_assertion,risk_cross_clause,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_c0eb665c136d,AR_c0eb665c136d,direct_relation_candidate_audit,iTE,P0589,10.1016/j.cej.2026.177118,Decoupling ion transport and mechanical robustness in ionic thermoelectrics via defect-rich SrTiO3 nanofibers,4,"The ferroelectric polarization and oxygenvacancy-rich surfaces of SrTiO3 generate built-in local electric fields and ion-selective anchoring sites, which promote ion dissociation and amplify cation-anion migration asymmetry.",GC_2276a756595b,srtio3,LN_1dcaaa9b6fff,generate,generate,GC_fa728d0896cb,ion selective anchoring,LN_db01274f5672,IP_9477aedd06a1,GC_2276a756595b::GC_fa728d0896cb,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_e2f7ba66ab0f,AR_e2f7ba66ab0f,direct_relation_candidate_audit,iTE,P0589,10.1016/j.cej.2026.177118,Decoupling ion transport and mechanical robustness in ionic thermoelectrics via defect-rich SrTiO3 nanofibers,5,"Meanwhile, the one-dimensional nanofiber architecture suppresses polymer crystallization, forms continuous ion-transport pathways, and reinforces the polymer network.",GC_b0fee469486f,polymer crystallization,LN_a24ea2edfd4a,forms,form,GC_f7c255311142,continuous ion transport,LN_c44c8e3f430c,IP_48349deebea9,GC_b0fee469486f::GC_f7c255311142,observed_assertion,risk_cross_clause; risk_coordinated_inherited_subject,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_fe0367ab3edf,AR_fe0367ab3edf,direct_relation_candidate_audit,iTE,P0589,10.1016/j.cej.2026.177118,Decoupling ion transport and mechanical robustness in ionic thermoelectrics via defect-rich SrTiO3 nanofibers,4,"The ferroelectric polarization and oxygenvacancy-rich surfaces of SrTiO3 generate built-in local electric fields and ion-selective anchoring sites, which promote ion dissociation and amplify cation-anion migration asymmetry.",GC_fa728d0896cb,ion selective anchoring,LN_db01274f5672,promote,promote,GC_83631a08b93d,amplify cation anion migration,LN_15cf106a6cd2,IP_5687ea7ea84a,GC_83631a08b93d::GC_fa728d0896cb,observed_assertion,risk_cross_clause; risk_coordinated_inherited_subject,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
